332,18,64580,0
332,18,798581,1
332,18,141111751,0
332,18,141638908,1
332,18,176049560,0
332,18,176643103,1
332,18,177216623,0
332,18,177512362,1
332,18,211062005,0
332,18,211435209,1
332,19,64577,0
332,19,779740,1
332,19,70058905,0
332,19,70461819,1
332,19,105138994,0
332,19,105400872,1
332,20,46291,0
332,20,996370,1
332,20,35073256,0
332,20,35286859,1
332,20,105129744,0
332,20,105448348,1
332,20,141048130,0
332,20,141959454,1
332,17,37038,0
332,17,1097962,1
332,17,105034975,0
332,17,105895884,1
332,17,106319789,0
332,17,106645374,1
332,17,106999240,0
332,17,107183297,1
332,17,141078796,0
332,17,141868984,1
332,17,176061145,0
332,17,176661861,1
332,17,177249162,0
332,17,177438160,1
