332,20,105061971,0
332,20,105635648,1
332,20,141060795,0
332,20,141899810,1
332,20,176052953,0
332,20,177213683,1
332,19,70150665,0
332,19,70297636,1
332,19,105120483,0
332,19,105430140,1
332,19,176099436,0
332,19,176957545,1
332,18,70066380,0
332,18,70577097,1
332,18,141042989,0
332,18,142053194,1
332,18,176050011,0
332,18,177244559,1
332,17,53438,0
332,17,550656,1
332,17,945667,0
332,17,1111927,1
332,17,35066163,0
332,17,35443325,1
332,17,70060786,0
332,17,70643580,1
332,17,71101203,0
332,17,71410377,1
332,17,105111469,0
332,17,105506334,1
332,17,141038983,0
332,17,142222099,1
332,17,142766880,0
332,17,142813640,1
