332,17,70036212,0
332,17,70921366,1
332,17,71387396,0
332,17,71769543,1
332,17,106103617,0
332,17,107185214,1
332,17,141033609,0
332,17,142228813,1
332,17,142753999,0
332,17,142949419,1
332,17,212058628,0
332,17,212735072,1
332,17,247095868,0
332,17,248703869,1
332,17,283055993,0
332,17,284555719,1
332,17,389111079,0
332,17,389520590,1
332,17,424800152,0
332,17,425021765,1
332,17,425022598,0
332,17,425024089,1
332,18,35066090,0
332,18,35673489,1
332,18,70126241,0
332,18,70477980,1
332,18,106055989,0
332,18,107351629,1
332,18,108177723,0
332,18,108343479,1
332,18,176045642,0
332,18,176831181,1
332,18,212113121,0
332,18,212465156,1
332,18,247033465,0
332,18,248654484,1
332,18,283964414,0
332,18,284384075,1
332,18,424112540,0
332,18,424843564,1
332,20,35045856,0
332,20,35814174,1
332,20,36392081,0
332,20,36567796,1
332,20,70058880,0
332,20,70824505,1
332,20,71431951,0
332,20,71706131,1
332,20,106039351,0
332,20,107540620,1
332,20,108107242,0
332,20,108607336,1
332,20,176060854,0
332,20,176830019,1
332,20,212104723,0
332,20,212558033,1
332,20,247057387,0
332,20,248658883,1
332,20,283040631,0
332,20,284554391,1
332,20,285437232,0
332,20,285605835,1
332,20,318121129,0
332,20,318305428,1
332,20,389058879,0
332,20,389665840,1
332,20,424697861,0
332,20,425133400,1
332,19,60851,0
332,19,377934,1
332,19,35070271,0
332,19,35929129,1
332,19,36425702,0
332,19,36601660,1
332,19,106053308,0
332,19,107411804,1
332,19,108132437,0
332,19,108456359,1
332,19,141104753,0
332,19,141665409,1
332,19,176125553,0
332,19,176529808,1
332,19,247104799,0
332,19,248278494,1
332,19,283112236,0
332,19,284088927,1
332,19,318146149,0
332,19,318250731,1
332,19,424042583,0
332,19,424941255,1
