332,18,141060053,0
332,18,142055381,1
332,18,176034175,0
332,18,177117460,1
332,18,212145057,0
332,18,212384399,1
332,18,353073248,0
332,18,353367427,1
332,18,389067028,0
332,18,389578331,1
332,17,141034690,0
332,17,142347375,1
332,17,176107665,0
332,17,176847793,1
332,17,212047943,0
332,17,212648422,1
332,17,318042610,0
332,17,319423595,1
332,17,389150725,0
332,17,389400628,1
332,19,79775,0
332,19,350889,1
332,19,35068877,0
332,19,35459997,1
332,19,70060050,0
332,19,70704319,1
332,19,106158667,0
332,19,106311287,1
332,19,141056874,0
332,19,142412862,1
332,19,318059668,0
332,19,319293700,1
332,19,389168652,0
332,19,389337797,1
332,20,53413,0
332,20,467753,1
332,20,70047463,0
332,20,70687304,1
332,20,106064722,0
332,20,106493057,1
332,20,141055287,0
332,20,142474614,1
332,20,176059040,0
332,20,177204859,1
332,20,283062049,0
332,20,283661693,1
332,20,318057461,0
332,20,319557806,1
