332,18,141110230,0
332,18,142055622,1
332,18,176137742,0
332,18,176339187,1
332,18,212135545,0
332,18,212421674,1
332,18,247060675,0
332,18,247897368,1
332,18,283108043,0
332,18,283746313,1
332,18,353066601,0
332,18,353487146,1
332,18,389040794,0
332,18,390784026,1
332,18,424105179,0
332,18,425097637,1
332,20,70071406,0
332,20,70454374,1
332,20,106045138,0
332,20,106544554,1
332,20,141032215,0
332,20,143088142,1
332,20,143619575,0
332,20,143819704,1
332,20,176096885,0
332,20,176617071,1
332,20,212041563,0
332,20,212943910,1
332,20,213481613,0
332,20,213636545,1
332,20,247091267,0
332,20,248214179,1
332,20,283055104,0
332,20,284360596,1
332,20,285107938,0
332,20,285246455,1
332,20,389091280,0
332,20,391128393,1
332,20,424658889,0
332,20,425417104,1
332,19,35069691,0
332,19,36011100,1
332,19,141056447,0
332,19,142747759,1
332,19,176120579,0
332,19,176420112,1
332,19,212120322,0
332,19,212544099,1
332,19,247058872,0
332,19,247983937,1
332,19,283103365,0
332,19,283917542,1
332,19,389056360,0
332,19,390697042,1
332,19,424057875,0
332,19,425108261,1
332,17,35038786,0
332,17,35807169,1
332,17,36347420,0
332,17,36463284,1
332,17,70118968,0
332,17,70445825,1
332,17,141032336,0
332,17,143046144,1
332,17,143595328,0
332,17,143912747,1
332,17,176100093,0
332,17,176561959,1
332,17,247097777,0
332,17,248016888,1
332,17,283056745,0
332,17,284193683,1
332,17,353130729,0
332,17,353366464,1
332,17,389098754,0
332,17,390933011,1
332,17,424057040,0
332,17,425311528,1
