332,19,141111678,0
332,19,141537548,1
332,19,176128462,0
332,19,176289118,1
332,19,211120916,0
332,19,211548401,1
332,20,35050048,0
332,20,35591711,1
332,20,70119556,0
332,20,70337454,1
332,20,105073224,0
332,20,105368407,1
332,20,211103634,0
332,20,211779556,1
332,18,71646,0
332,18,496108,1
332,18,141055783,0
332,18,141860833,1
332,18,142480713,0
332,18,142647590,1
332,18,211059001,0
332,18,211964729,1
332,17,51187,0
332,17,643184,1
332,17,1074132,0
332,17,1325819,1
332,17,35113816,0
332,17,35482068,1
332,17,70111787,0
332,17,70373144,1
332,17,141055210,0
332,17,141879757,1
332,17,176112934,0
332,17,176338171,1
332,17,211042140,0
332,17,212103007,1
332,17,212691647,0
332,17,212817886,1
