332,19,106060606,0
332,19,107023332,1
332,19,107990371,0
332,19,108141674,1
332,19,141057215,0
332,19,142805122,1
332,19,176062023,0
332,19,176747723,1
332,19,212058797,0
332,19,213007933,1
332,19,247124234,0
332,19,247354578,1
332,19,318123746,0
332,19,318388136,1
332,19,353041591,0
332,19,354473216,1
332,18,106058940,0
332,18,107110731,1
332,18,107956938,0
332,18,108313816,1
332,18,141040194,0
332,18,143090559,1
332,18,176060607,0
332,18,176798021,1
332,18,212102153,0
332,18,212939956,1
332,18,318062401,0
332,18,318561772,1
332,18,353057802,0
332,18,354473299,1
332,17,73498,0
332,17,525578,1
332,17,35061622,0
332,17,35696067,1
332,17,36273514,0
332,17,36423717,1
332,17,70128375,0
332,17,70358169,1
332,17,106091022,0
332,17,107287604,1
332,17,141032462,0
332,17,143376992,1
332,17,212056990,0
332,17,213177336,1
332,17,214006777,0
332,17,214069503,1
332,17,247110917,0
332,17,247420729,1
332,17,353101246,0
332,17,354591906,1
332,17,389115744,0
332,17,389475976,1
332,20,40855,0
332,20,701538,1
332,20,1039895,0
332,20,1325912,1
332,20,1704885,0
332,20,1828238,1
332,20,35053830,0
332,20,35819156,1
332,20,70102953,0
332,20,70460923,1
332,20,106038928,0
332,20,107479168,1
332,20,107930904,0
332,20,108507538,1
332,20,141051073,0
332,20,143418824,1
332,20,176096608,0
332,20,176877618,1
332,20,212096695,0
332,20,213220745,1
332,20,247111778,0
332,20,247428863,1
332,20,353813729,0
332,20,354538454,1
332,20,389060951,0
332,20,389610104,1
332,20,390417176,0
332,20,390552154,1
332,20,424063044,0
332,20,424441469,1
