332,19,106058438,0
332,19,106998850,1
332,19,141127394,0
332,19,141317375,1
332,19,176106528,0
332,19,176724826,1
332,19,212114724,0
332,19,212658306,1
332,19,247056074,0
332,19,248374285,1
332,19,283118805,0
332,19,283385843,1
332,19,318124716,0
332,19,318347684,1
332,19,389056623,0
332,19,390263698,1
332,19,424052736,0
332,19,427186082,1
332,20,71680,0
332,20,536035,1
332,20,35060795,0
332,20,35682196,1
332,20,70099077,0
332,20,70455331,1
332,20,106096311,0
332,20,106893357,1
332,20,141099572,0
332,20,141405521,1
332,20,176051803,0
332,20,176982624,1
332,20,177533560,0
332,20,177725474,1
332,20,247038246,0
332,20,248588674,1
332,20,318060827,0
332,20,318562571,1
332,20,353040505,0
332,20,353957838,1
332,20,389090078,0
332,20,390592710,1
332,20,424084554,0
332,20,427508288,1
332,18,71665,0
332,18,492045,1
332,18,35105902,0
332,18,35543586,1
332,18,70118231,0
332,18,70371584,1
332,18,106092837,0
332,18,106864473,1
332,18,176098141,0
332,18,176763753,1
332,18,212112964,0
332,18,212685115,1
332,18,283123614,0
332,18,283367085,1
332,18,353117393,0
332,18,353579192,1
332,18,389105692,0
332,18,390027065,1
332,18,424032076,0
332,18,427185999,1
332,17,51235,0
332,17,630406,1
332,17,35055876,0
332,17,35777563,1
332,17,70056223,0
332,17,70608300,1
332,17,106078351,0
332,17,107014454,1
332,17,141085400,0
332,17,141498066,1
332,17,212052690,0
332,17,212928554,1
332,17,247092897,0
332,17,248602867,1
332,17,283115841,0
332,17,283434896,1
332,17,389053330,0
332,17,390459744,1
332,17,424051484,0
332,17,427404621,1
