332,18,35113278,0
332,18,35573517,1
332,18,70061351,0
332,18,70966588,1
332,18,71658255,0
332,18,71972631,1
332,18,176142275,0
332,18,176298404,1
332,18,211060785,0
332,18,211778746,1
332,20,35045765,0
332,20,35822434,1
332,20,141064677,0
332,20,141597792,1
332,20,176129783,0
332,20,176337165,1
332,20,211103519,0
332,20,211636069,1
332,17,78629,0
332,17,337088,1
332,17,35089702,0
332,17,35840279,1
332,17,70033757,0
332,17,71166203,1
332,17,71612897,0
332,17,71963252,1
332,17,141060402,0
332,17,141696977,1
332,17,142271490,0
332,17,142308521,1
332,17,176105111,0
332,17,176443903,1
332,17,211093894,0
332,17,211833775,1
332,19,78491,0
332,19,390374,1
332,19,35092717,0
332,19,35800356,1
332,19,70104565,0
332,19,70846072,1
332,19,211121587,0
332,19,211462267,1
