332,18,70062738,0
332,18,70897741,1
332,18,106067120,0
332,18,106532214,1
332,18,141150289,0
332,18,141356345,1
332,18,283067306,0
332,18,283540955,1
332,18,318067165,0
332,18,318534399,1
332,18,424041834,0
332,18,425874963,1
332,17,70035234,0
332,17,71226670,1
332,17,106152211,0
332,17,106324548,1
332,17,141047016,0
332,17,141660789,1
332,17,176122483,0
332,17,176400529,1
332,17,212132210,0
332,17,212304465,1
332,17,283061594,0
332,17,283722061,1
332,17,318065081,0
332,17,318626944,1
332,17,424056142,0
332,17,426090265,1
332,19,35070904,0
332,19,35405241,1
332,19,70055125,0
332,19,71255222,1
332,19,176069727,0
332,19,176445847,1
332,19,353079204,0
332,19,353349126,1
332,19,389038837,0
332,19,389811785,1
332,19,424099327,0
332,19,425874714,1
332,20,35063591,0
332,20,35514801,1
332,20,70053475,0
332,20,71329922,1
332,20,106063182,0
332,20,106622850,1
332,20,141117753,0
332,20,141524420,1
332,20,176139741,0
332,20,176334129,1
332,20,212132667,0
332,20,212301394,1
332,20,283064714,0
332,20,283663546,1
332,20,318153919,0
332,20,318451565,1
332,20,389064255,0
332,20,389864407,1
332,20,424054892,0
332,20,426194098,1
