332,19,70073295,0
332,19,70401573,1
332,19,211062769,0
332,19,211575887,1
332,18,71703,0
332,18,461181,1
332,18,105172480,0
332,18,105279233,1
332,18,141032221,0
332,18,142601476,1
332,18,143264545,0
332,18,143602041,1
332,20,71679,0
332,20,518119,1
332,20,35126866,0
332,20,35382116,1
332,20,105230722,0
332,20,105233168,1
332,20,141032517,0
332,20,142669785,1
332,20,143360160,0
332,20,143381178,1
332,17,51231,0
332,17,644196,1
332,17,35041374,0
332,17,35678177,1
332,17,36020707,0
332,17,36221246,1
332,17,36695079,0
332,17,36761082,1
332,17,70087653,0
332,17,70477933,1
332,17,105059312,0
332,17,105663191,1
332,17,106161933,0
332,17,106319523,1
332,17,141099521,0
332,17,142745730,1
332,17,211101632,0
332,17,211522518,1
