332,18,106155072,0
332,18,106287626,1
332,18,141058582,0
332,18,142177457,1
332,18,176111002,0
332,18,176696234,1
332,18,212060614,0
332,18,212878590,1
332,18,247120398,0
332,18,247437632,1
332,18,283149369,0
332,18,283291308,1
332,18,318063896,0
332,18,318623910,1
332,18,353054999,0
332,18,355076514,1
332,18,389105060,0
332,18,390392433,1
332,19,70134074,0
332,19,70457352,1
332,19,106064422,0
332,19,106586343,1
332,19,141056431,0
332,19,142331090,1
332,19,176100291,0
332,19,176943242,1
332,19,212057988,0
332,19,212981261,1
332,19,247060904,0
332,19,247690450,1
332,19,318062298,0
332,19,318661177,1
332,19,353097846,0
332,19,355150218,1
332,19,389902027,0
332,19,390392184,1
332,17,70035421,0
332,17,70906548,1
332,17,71344385,0
332,17,71613026,1
332,17,106102839,0
332,17,106559534,1
332,17,141039055,0
332,17,142572371,1
332,17,143097989,0
332,17,143288578,1
332,17,176054757,0
332,17,177285368,1
332,17,212093822,0
332,17,213056293,1
332,17,353039555,0
332,17,355208152,1
332,17,389057309,0
332,17,390594704,1
332,20,105429,0
332,20,207270,1
332,20,35114061,0
332,20,35379392,1
332,20,70089572,0
332,20,70894347,1
332,20,141054733,0
332,20,142411683,1
332,20,176041629,0
332,20,177200459,1
332,20,177879309,0
332,20,178026807,1
332,20,212097923,0
332,20,212923244,1
332,20,247108305,0
332,20,247545615,1
332,20,283064851,0
332,20,283504701,1
332,20,353054363,0
332,20,355208401,1
332,20,389041423,0
332,20,390641018,1
332,20,390644474,0
332,20,390645002,1
