332,19,176044509,0
332,19,176750778,1
332,19,212114203,0
332,19,212511572,1
332,19,247110437,0
332,19,247822926,1
332,19,283055874,0
332,19,284559888,1
332,19,318100410,0
332,19,318737462,1
332,19,353039849,0
332,19,355288836,1
332,19,424108133,0
332,19,424731118,1
332,20,106067462,0
332,20,106480017,1
332,20,141107435,0
332,20,141439579,1
332,20,176061887,0
332,20,176711436,1
332,20,247032270,0
332,20,248242325,1
332,20,248866816,0
332,20,249049500,1
332,20,283032216,0
332,20,284876948,1
332,20,318091324,0
332,20,319065146,1
332,20,353092851,0
332,20,355510778,1
332,20,389059600,0
332,20,389861075,1
332,20,424716991,0
332,20,424996552,1
332,18,78639,0
332,18,364483,1
332,18,35148933,0
332,18,35278007,1
332,18,106145386,0
332,18,106326965,1
332,18,141102652,0
332,18,141480830,1
332,18,212134327,0
332,18,212402676,1
332,18,283100297,0
332,18,284250630,1
332,18,318059643,0
332,18,318846275,1
332,18,353056330,0
332,18,355111963,1
332,18,389110176,0
332,18,389525506,1
332,18,424059423,0
332,18,424829888,1
332,17,78465,0
332,17,378095,1
332,17,35132315,0
332,17,35323740,1
332,17,141057180,0
332,17,141651893,1
332,17,212044197,0
332,17,212768789,1
332,17,213328571,0
332,17,213451962,1
332,17,247102536,0
332,17,248093589,1
332,17,283093011,0
332,17,284705304,1
332,17,318094148,0
332,17,318869349,1
332,17,353039648,0
332,17,355415743,1
332,17,389106646,0
332,17,389683704,1
332,17,424104708,0
332,17,424890893,1
