332,19,35131043,0
332,19,35299047,1
332,19,105135701,0
332,19,105327727,1
332,19,141099922,0
332,19,141738634,1
332,20,67600,0
332,20,662868,1
332,20,70064960,0
332,20,70674072,1
332,20,105061007,0
332,20,105643542,1
332,20,106278053,0
332,20,106415770,1
332,20,141099205,0
332,20,141797647,1
332,20,211118100,0
332,20,211350561,1
332,17,67567,0
332,17,674986,1
332,17,70046480,0
332,17,70791932,1
332,17,71286580,0
332,17,71505589,1
332,17,105089054,0
332,17,105562617,1
332,17,141101128,0
332,17,141795987,1
332,17,176083555,0
332,17,176293738,1
332,17,211063389,0
332,17,211496641,1
332,18,38649,0
332,18,907801,1
332,18,1350630,0
332,18,1449507,1
332,18,35088889,0
332,18,35395161,1
332,18,70129877,0
332,18,70442004,1
332,18,105087086,0
332,18,105601295,1
332,18,141095558,0
332,18,141829021,1
