src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b001e01,0b00cb01,10000,100,443686486,35000090,746905279,957905279,37210916,781905369
0b000801,0b00cb01,10000,100,442825002,35000039,749209735,819209735,37138692,784209774
0b001b01,0b00cb01,10000,100,442727168,105000082,787854126,998854126,37130488,892854208
0b001401,0b00cb01,10000,100,444188902,105000067,801815738,977815738,37253037,906815805
0b001a01,0b00cb01,10000,100,441610566,211000082,823057319,1034057319,37036871,1034057401
0b000201,0b00cb01,10000,100,441908201,211000018,828079262,828079262,37061826,1039079280
0b000601,0b00cb01,10000,100,442973506,211000033,830098965,865098965,37151140,1041098998
0b001701,0b00cb01,10000,100,441910758,211000075,833297046,1009297046,37062038,1044297121
0b001201,0b00cb01,10000,100,442299518,211000064,834452522,975452522,37094633,1045452586
0b000e01,0b00cb01,10000,100,441896576,53,1049555115,1190555115,37060850,1049555168
0b000001,0b00cb01,10000,100,442251144,211000007,839734680,839734680,37090579,1050734687
0b000501,0b00cb01,10000,100,442055212,32,1053678352,1053678352,37074152,1053678384
0b001001,0b00cb01,10000,100,441800063,54,1054270193,1195270193,37052760,1054270247
0b000b01,0b00cb01,10000,100,442429273,50,1059240462,1164240462,37105513,1059240512
0b001d01,0b00cb01,10000,100,442791930,86,1060677845,1271677845,37135915,1060677931
0b001301,0b00cb01,10000,100,441813827,65,1063598757,1239598757,37053911,1063598822
0b001c01,0b00cb01,10000,100,443416361,141000084,938246699,1149246699,37188270,1079246783
0b000c01,0b00cb01,10000,100,442572752,141000050,939947730,1044947730,37117540,1080947780
0b000a01,0b00cb01,10000,100,442776184,141000046,942094045,1012094045,37134598,1083094091
0b000901,0b00cb01,10000,100,442579512,141000044,942193276,1012193276,37118108,1083193320
0b001601,0b00cb01,10000,100,442496649,141000075,943558106,1119558106,37111160,1084558181
0b000301,0b00cb01,10000,100,442518303,141000025,948339934,948339934,37112977,1089339959
0b000d01,0b00cb01,10000,100,441988043,70000051,1080715267,1221715267,37068521,1150715318
0b001801,0b00cb01,10000,100,442444248,70000077,1082754039,1258754039,37106768,1152754116
0b001f01,0b00cb01,10000,100,442448053,70000092,1086224752,1297224752,37107088,1156224844
0b000701,0b00cb01,10000,100,441749666,176000035,1031377388,1066377388,37048533,1207377423
0b000f01,0b00cb01,10000,100,442117240,176000053,1031953935,1172953935,37079352,1207953988
0b000401,0b00cb01,10000,100,442751047,176000029,1032864272,1032864272,37132491,1208864301
0b000101,0b00cb01,10000,100,442369121,176000009,1033861931,1033861931,37100470,1209861940
0b001901,0b00cb01,10000,100,443033490,176000081,1034340432,1210340432,37156169,1210340513
0b001501,0b00cb01,10000,100,442850231,176000070,1034389244,1210389244,37140806,1210389314
0b001101,0b00cb01,10000,100,443143842,176000062,1034514641,1175514641,37165420,1210514703
