src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b001701,0b00cb01,10000,100,442518303,74,907888430,1083888430,37112977,907888504
0b000901,0b00cb01,10000,100,442369121,35,916974911,951974911,37100470,916974946
0b001101,0b00cb01,10000,100,442572752,68,917422478,1058422478,37117540,917422546
0b001201,0b00cb01,10000,100,442055212,70,922346670,1063346670,37074152,922346740
0b000401,0b00cb01,10000,100,442117240,11,923311619,923311619,37079352,923311630
0b000001,0b00cb01,10000,100,441988043,2,923562107,923562107,37068521,923562109
0b001a01,0b00cb01,10000,100,442429273,35000079,1019666929,1195666929,37105513,1054667008
0b001901,0b00cb01,10000,100,442444248,35000075,1025108472,1201108472,37106768,1060108547
0b001601,0b00cb01,10000,100,443143842,35000071,1026685548,1202685548,37165420,1061685619
0b000b01,0b00cb01,10000,100,443686486,35000040,1028846112,1098846112,37210916,1063846152
0b000f01,0b00cb01,10000,100,441749666,70000063,1057074353,1162074353,37048533,1127074416
0b000d01,0b00cb01,10000,100,442825002,70000053,1060860627,1165860627,37138692,1130860680
0b001801,0b00cb01,10000,100,442496649,105000075,1086872724,1262872724,37111160,1191872799
0b000601,0b00cb01,10000,100,441813827,105000023,1087499129,1122499129,37053911,1192499152
0b001f01,0b00cb01,10000,100,442776184,105000096,1087809543,1298809543,37134598,1192809639
0b000701,0b00cb01,10000,100,442299518,105000028,1088440994,1123440994,37094633,1193441022
0b001301,0b00cb01,10000,100,442850231,105000070,1088563967,1229563967,37140806,1193564037
0b001501,0b00cb01,10000,100,441610566,141000071,1082393768,1223393768,37036871,1223393839
0b000101,0b00cb01,10000,100,441910758,141000002,1082722979,1082722979,37062038,1223722981
0b001d01,0b00cb01,10000,100,442448053,141000091,1083417728,1294417728,37107088,1224417819
0b001401,0b00cb01,10000,100,442579512,141000070,1083638614,1224638614,37118108,1224638684
0b001c01,0b00cb01,10000,100,442791930,141000088,1083944616,1294944616,37135915,1224944704
0b000c01,0b00cb01,10000,100,442727168,176000048,1063636772,1168636772,37130488,1239636820
0b000501,0b00cb01,10000,100,443416361,176000015,1063838377,1063838377,37188270,1239838392
0b000201,0b00cb01,10000,100,441896576,176000003,1063917592,1063917592,37060850,1239917595
0b000a01,0b00cb01,10000,100,441800063,176000038,1064016570,1134016570,37052760,1240016608
0b001b01,0b00cb01,10000,100,443033490,176000084,1064669927,1240669927,37156169,1240670011
0b001e01,0b00cb01,10000,100,444188902,176000094,1065085341,1276085341,37253037,1241085435
0b001001,0b00cb01,10000,100,441908201,211000066,1033676530,1138676530,37061826,1244676596
0b000301,0b00cb01,10000,100,442251144,211000008,1034168842,1034168842,37090579,1245168850
0b000801,0b00cb01,10000,100,442973506,211000032,1034234850,1069234850,37151140,1245234882
0b000e01,0b00cb01,10000,100,442751047,211000057,1034253849,1139253849,37132491,1245253906
