src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b001201,0b00cb01,10000,100,442850231,22,763832153,904832153,37140806,763832175
0b000801,0b00cb01,10000,100,442403018,9,877081853,947081853,37103312,877081862
0b003601,0b00cb01,10000,100,443033490,90,881047306,1234047306,37156169,881047396
0b001501,0b00cb01,10000,100,442185918,35000025,1380284750,1556284750,37085107,1415284775
0b000201,0b00cb01,10000,100,443065239,35000005,1467883075,1467883075,37158832,1502883080
0b002801,0b00cb01,10000,100,442429273,70000071,1760800928,2043800928,37105513,1830800999
0b001401,0b00cb01,10000,100,442696687,70000025,1806590140,1947590140,37127931,1876590165
0b001301,0b00cb01,10000,100,442510405,70000024,1832190614,1973190614,37112314,1902190638
0b000b01,0b00cb01,10000,100,443143842,70000018,1840304605,1946304605,37165420,1910304623
0b000e01,0b00cb01,10000,100,442117240,70000020,1848864831,1954864831,37079352,1918864851
0b003101,0b00cb01,10000,100,442270374,70000080,1912522069,2230522069,37092190,1982522149
0b003501,0b00cb01,10000,100,442438326,106000089,1920262342,2273262342,37106271,2026262431
0b003d01,0b00cb01,10000,100,442487955,106000097,1926563027,2350563027,37110430,2032563124
0b002901,0b00cb01,10000,100,442945507,106000071,1942580105,2225580105,37148793,2048580176
0b002401,0b00cb01,10000,100,443108392,106000056,1951273160,2198273160,37162449,2057273216
0b003c01,0b00cb01,10000,100,441896576,106000097,1964374303,2388374303,37060850,2070374400
0b001001,0b00cb01,10000,100,442922748,141000021,1981772010,2122772010,37146884,2122772031
0b002d01,0b00cb01,10000,100,441749666,141000074,1996776422,2279776422,37048533,2137776496
0b001d01,0b00cb01,10000,100,441800063,141000046,2000274576,2212274576,37052760,2141274622
0b000501,0b00cb01,10000,100,442579512,141000007,2002265165,2072265165,37118108,2143265172
0b002e01,0b00cb01,10000,100,442727168,141000075,2008122922,2326122922,37130488,2149122997
0b002f01,0b00cb01,10000,100,442305901,176000075,2029834158,2347834158,37095167,2205834233
0b001c01,0b00cb01,10000,100,442776184,176000040,2035305737,2247305737,37134598,2211305777
0b000a01,0b00cb01,10000,100,442512341,176000017,2039621376,2109621376,37112477,2215621393
0b002c01,0b00cb01,10000,100,442399593,176000073,2040422653,2323422653,37103023,2216422726
0b002701,0b00cb01,10000,100,442825002,176000069,2041926870,2324926870,37138692,2217926939
0b001a01,0b00cb01,10000,100,442560783,176000035,2065877698,2241877698,37116536,2241877733
0b002b01,0b00cb01,10000,100,442973506,212000072,2033643166,2316643166,37151140,2245643238
0b001e01,0b00cb01,10000,100,442448053,212000048,2044281972,2256281972,37107088,2256282020
0b003701,0b00cb01,10000,100,441908201,212000091,2044810907,2433810907,37061826,2256810998
0b000701,0b00cb01,10000,100,442572752,212000009,2053616439,2123616439,37117540,2265616448
0b003401,0b00cb01,10000,100,442251144,212000084,2057101051,2410101051,37090579,2269101135
0b003901,0b00cb01,10000,100,443214934,247000095,2047060878,2436060878,37171380,2294060973
0b002601,0b00cb01,10000,100,441610566,247000062,2058717812,2341717812,37036871,2305717874
0b000f01,0b00cb01,10000,100,442591048,247000021,2060559962,2166559962,37119077,2307559983
0b000401,0b00cb01,10000,100,441988043,247000007,2063723611,2098723611,37068521,2310723618
0b003201,0b00cb01,10000,100,442086526,247000081,2064392811,2382392811,37076776,2311392892
0b001901,0b00cb01,10000,100,442882945,283000034,2029196875,2205196875,37143546,2312196909
0b003e01,0b00cb01,10000,100,441947869,247000098,2066370421,2490370421,37065149,2313370519
0b001f01,0b00cb01,10000,100,442570820,283000048,2034087363,2246087363,37117378,2317087411
0b003001,0b00cb01,10000,100,443280227,283000080,2035813503,2353813503,37176857,2318813583
0b000601,0b00cb01,10000,100,442641479,283000008,2037949705,2107949705,37123303,2320949713
0b001101,0b00cb01,10000,100,442518303,283000022,2042158732,2183158732,37112977,2325158754
0b000001,0b00cb01,10000,100,442444248,283000004,2042332990,2042332990,37106768,2325332994
0b003a01,0b00cb01,10000,100,441813827,283000096,2044713324,2433713324,37053911,2327713420
0b000d01,0b00cb01,10000,100,444188902,283000019,2048606840,2154606840,37253037,2331606859
0b001701,0b00cb01,10000,100,443074581,318000031,2016981741,2192981741,37159614,2334981772
0b000c01,0b00cb01,10000,100,441866045,318000018,2018357154,2124357154,37058292,2336357172
0b002a01,0b00cb01,10000,100,442543046,318000072,2019225204,2302225204,37115052,2337225276
0b003801,0b00cb01,10000,100,441873128,318000092,2021600575,2410600575,37058886,2339600667
0b002501,0b00cb01,10000,100,442383141,353000060,1987073473,2234073473,37101645,2340073533
0b002301,0b00cb01,10000,100,442865639,353000054,1988080323,2235080323,37142096,2341080377
0b003301,0b00cb01,10000,100,442791930,318000082,2024268601,2342268601,37135915,2342268683
0b001601,0b00cb01,10000,100,441910758,318000031,2024367818,2200367818,37062038,2342367849
0b000301,0b00cb01,10000,100,442413823,389000006,1957203472,1992203472,37104215,2346203478
0b002201,0b00cb01,10000,100,443416361,389000053,1958594205,2205594205,37188270,2347594258
0b002101,0b00cb01,10000,100,442055212,389000052,1958797244,2205797244,37074152,2347797296
0b002001,0b00cb01,10000,100,442299518,353000050,1997368749,2244368749,37094633,2350368799
0b001801,0b00cb01,10000,100,443136026,389000033,1961532862,2137532862,37164768,2350532895
0b003f01,0b00cb01,10000,100,443686486,424000099,1927797177,2351797177,37210916,2351797276
0b000901,0b00cb01,10000,100,442369121,389000012,1963336902,2033336902,37100470,2352336914
0b000101,0b00cb01,10000,100,442496649,424000004,1928750510,1928750510,37111160,2352750514
0b003b01,0b00cb01,10000,100,442817923,424000097,1928920472,2317920472,37138094,2352920569
0b001b01,0b00cb01,10000,100,442751047,424000036,1929929364,2141929364,37132491,2353929400
