src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b002501,0b00cb01,10000,100,441813827,62,2453625306,2453625306,37053911,2453625368
0b002301,0b00cb01,10000,100,441866045,57,2453652932,2453652932,37058292,2453652989
0b003d01,0b00cb01,10000,100,441896576,95,2454497854,2454497854,37060850,2454497949
0b000701,0b00cb01,10000,100,441610566,11,2454546094,2454546094,37036871,2454546105
0b002c01,0b00cb01,10000,100,441988043,71,2456168334,2456168334,37068521,2456168405
0b002f01,0b00cb01,10000,100,442369121,74,2456194766,2456194766,37100470,2456194840
0b002101,0b00cb01,10000,100,441749666,50,2456911391,2456911391,37048533,2456911441
0b000801,0b00cb01,10000,100,441947869,12,2456972708,2456972708,37065149,2456972720
0b000d01,0b00cb01,10000,100,441800063,14,2457142622,2457142622,37052760,2457142636
0b002201,0b00cb01,10000,100,442403018,51,2457247205,2457247205,37103312,2457247256
0b000c01,0b00cb01,10000,100,441908201,13,2457306952,2457306952,37061826,2457306965
0b002b01,0b00cb01,10000,100,441873128,71,2457427011,2457427011,37058886,2457427082
0b000301,0b00cb01,10000,100,442185918,5,2457490186,2457490186,37085107,2457490191
0b000e01,0b00cb01,10000,100,442117240,15,2457546967,2457546967,37079352,2457546982
0b002a01,0b00cb01,10000,100,442086526,69,2457762223,2457762223,37076776,2457762292
0b001d01,0b00cb01,10000,100,442299518,36,2457775923,2457775923,37094633,2457775959
0b002d01,0b00cb01,10000,100,442055212,73,2457894493,2457894493,37074152,2457894566
0b003f01,0b00cb01,10000,100,441910758,97,2458049582,2458049582,37062038,2458049679
0b000501,0b00cb01,10000,100,442641479,10,2458064937,2458064937,37123303,2458064947
0b002701,0b00cb01,10000,100,442487955,65,2458081756,2458081756,37110430,2458081821
0b001a01,0b00cb01,10000,100,442448053,34,2458313909,2458313909,37107088,2458313943
0b003701,0b00cb01,10000,100,442496649,81,2458339072,2458339072,37111160,2458339153
0b003101,0b00cb01,10000,100,442570820,75,2458339811,2458339811,37117378,2458339886
0b003b01,0b00cb01,10000,100,442512341,92,2458406600,2458406600,37112477,2458406692
0b000a01,0b00cb01,10000,100,442383141,12,2458667407,2458667407,37101645,2458667419
0b001f01,0b00cb01,10000,100,442591048,38,2458705733,2458705733,37119077,2458705771
0b002901,0b00cb01,10000,100,442945507,68,2458818369,2458818369,37148793,2458818437
0b000b01,0b00cb01,10000,100,442510405,13,2458821979,2458821979,37112314,2458821992
0b001701,0b00cb01,10000,100,442305901,27,2458827042,2458827042,37095167,2458827069
0b001001,0b00cb01,10000,100,442543046,16,2459031573,2459031573,37115052,2459031589
0b003301,0b00cb01,10000,100,442251144,78,2459094967,2459094967,37090579,2459095045
0b001101,0b00cb01,10000,100,442444248,16,2459175805,2459175805,37106768,2459175821
0b002401,0b00cb01,10000,100,442865639,59,2459192191,2459192191,37142096,2459192250
0b003801,0b00cb01,10000,100,442572752,83,2459266941,2459266941,37117540,2459267024
0b001c01,0b00cb01,10000,100,442560783,36,2459376671,2459376671,37116536,2459376707
0b003c01,0b00cb01,10000,100,442438326,94,2459459136,2459459136,37106271,2459459230
0b001801,0b00cb01,10000,100,442776184,29,2459464460,2459464460,37134598,2459464489
0b001201,0b00cb01,10000,100,442727168,20,2459480711,2459480711,37130488,2459480731
0b000201,0b00cb01,10000,100,443065239,4,2459518315,2459518315,37158832,2459518319
0b002001,0b00cb01,10000,100,442270374,42,2459585261,2459585261,37092190,2459585303
0b000001,0b00cb01,10000,100,442429273,0,2459639348,2459639348,37105513,2459639348
0b001901,0b00cb01,10000,100,442791930,33,2459656640,2459656640,37135915,2459656673
0b001301,0b00cb01,10000,100,442922748,22,2459742794,2459742794,37146884,2459742816
0b001b01,0b00cb01,10000,100,442579512,35,2459829202,2459829202,37118108,2459829237
0b003501,0b00cb01,10000,100,442399593,80,2459852974,2459852974,37103023,2459853054
0b000901,0b00cb01,10000,100,442413823,12,2459918527,2459918527,37104215,2459918539
0b001401,0b00cb01,10000,100,443033490,24,2459937593,2459937593,37156169,2459937617
0b002e01,0b00cb01,10000,100,442518303,73,2459949807,2459949807,37112977,2459949880
0b001601,0b00cb01,10000,100,442882945,25,2459963785,2459963785,37143546,2459963810
0b001501,0b00cb01,10000,100,443280227,24,2459981710,2459981710,37176857,2459981734
0b002601,0b00cb01,10000,100,443074581,63,2459996335,2459996335,37159614,2459996398
0b000101,0b00cb01,10000,100,442751047,1,2460002835,2460002835,37132491,2460002836
0b003e01,0b00cb01,10000,100,442696687,96,2460030182,2460030182,37127931,2460030278
0b003401,0b00cb01,10000,100,442817923,80,2460040408,2460040408,37138094,2460040488
0b003001,0b00cb01,10000,100,442973506,74,2460093005,2460093005,37151140,2460093079
0b001e01,0b00cb01,10000,100,443143842,37,2460095162,2460095162,37165420,2460095199
0b000f01,0b00cb01,10000,100,443108392,15,2460132174,2460132174,37162449,2460132189
0b003a01,0b00cb01,10000,100,442825002,85,2460140635,2460140635,37138692,2460140720
0b000401,0b00cb01,10000,100,443136026,8,2460207484,2460207484,37164768,2460207492
0b003601,0b00cb01,10000,100,443214934,81,2460279027,2460279027,37171380,2460279108
0b000601,0b00cb01,10000,100,442850231,10,2460348570,2460348570,37140806,2460348580
0b002801,0b00cb01,10000,100,443416361,67,2460447477,2460447477,37188270,2460447544
0b003201,0b00cb01,10000,100,443686486,76,2460483105,2460483105,37210916,2460483181
0b003901,0b00cb01,10000,100,444188902,85,2460513608,2460513608,37253037,2460513693
