src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000f01,0b00cb01,10000,100,442727168,96,459208576,564208576,37130488,459208672
0b000301,0b00cb01,10000,100,441813827,23,470344330,470344330,37053911,470344353
0b000a01,0b00cb01,10000,100,443033490,78,472035941,542035941,37156169,472036019
0b000901,0b00cb01,10000,100,442496649,67,475884883,545884883,37111160,475884950
0b000e01,0b00cb01,10000,100,441910758,35000095,493898762,598898762,37062038,528898857
0b000201,0b00cb01,10000,100,442579512,35000019,507669329,507669329,37118108,542669348
0b000c01,0b00cb01,10000,100,442518303,35000083,517139510,622139510,37112977,552139593
0b000701,0b00cb01,10000,100,442369121,35000046,522198742,557198742,37100470,557198788
0b000401,0b00cb01,10000,100,442429273,35000030,536566270,571566270,37105513,571566300
0b000501,0b00cb01,10000,100,442572752,70000039,502067729,537067729,37117540,572067768
0b000801,0b00cb01,10000,100,443686486,70000053,502128941,537128941,37210916,572128994
0b000101,0b00cb01,10000,100,442850231,70000018,509012225,509012225,37140806,579012243
0b000601,0b00cb01,10000,100,441610566,105000046,481377876,516377876,37036871,586377922
0b000d01,0b00cb01,10000,100,442299518,105000091,484470954,589470954,37094633,589471045
0b000001,0b00cb01,10000,100,442791930,105000004,485929783,485929783,37135915,590929787
0b000b01,0b00cb01,10000,100,442825002,105000079,488180328,558180328,37138692,593180407
