src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b002501,0b00cb01,10000,100,442185918,54,1480294668,1763294668,37085107,1480294722
0b003601,0b00cb01,10000,100,442791930,78,1497906326,1886906326,37135915,1497906404
0b002b01,0b00cb01,10000,100,442865639,63,1534433284,1852433284,37142096,1534433347
0b001901,0b00cb01,10000,100,442727168,38,1541403832,1717403832,37130488,1541403870
0b000301,0b00cb01,10000,100,442496649,3,1559039430,1559039430,37111160,1559039433
0b001801,0b00cb01,10000,100,442817923,38,1607479019,1783479019,37138094,1607479057
0b001101,0b00cb01,10000,100,441866045,31,1655058368,1761058368,37058292,1655058399
0b003b01,0b00cb01,10000,100,441813827,35000090,1689603082,2113603082,37053911,1724603172
0b003101,0b00cb01,10000,100,442882945,35000074,1700395750,2053395750,37143546,1735395824
0b001d01,0b00cb01,10000,100,442560783,35000044,1772030324,1984030324,37116536,1807030368
0b001301,0b00cb01,10000,100,442251144,35000033,1775871922,1916871922,37090579,1810871955
0b001a01,0b00cb01,10000,100,442751047,70000039,1761645993,1937645993,37132491,1831646032
0b001201,0b00cb01,10000,100,442641479,35000032,1823608177,1964608177,37123303,1858608209
0b003c01,0b00cb01,10000,100,443280227,70000092,1870744606,2294744606,37176857,1940744698
0b001b01,0b00cb01,10000,100,443136026,106000041,1918108866,2094108866,37164768,2024108907
0b001e01,0b00cb01,10000,100,441800063,106000048,1930971626,2177971626,37052760,2036971674
0b003501,0b00cb01,10000,100,442117240,106000076,1943097008,2296097008,37079352,2049097084
0b002401,0b00cb01,10000,100,442591048,106000054,1954811076,2237811076,37119077,2060811130
0b003701,0b00cb01,10000,100,442487955,141000078,1972205878,2361205878,37110430,2113205956
0b003a01,0b00cb01,10000,100,442518303,141000088,1980276152,2369276152,37112977,2121276240
0b001501,0b00cb01,10000,100,442403018,141000037,1994995843,2135995843,37103312,2135995880
0b002d01,0b00cb01,10000,100,444188902,141000069,2001230099,2319230099,37253037,2142230168
0b001001,0b00cb01,10000,100,441896576,176000031,1986780488,2092780488,37060850,2162780519
0b002701,0b00cb01,10000,100,441947869,176000057,1990861230,2308861230,37065149,2166861287
0b000201,0b00cb01,10000,100,442922748,176000003,2000574837,2000574837,37146884,2176574840
0b000b01,0b00cb01,10000,100,442850231,176000026,2008441493,2043441493,37140806,2184441519
0b003e01,0b00cb01,10000,100,442383141,176000094,2015866620,2439866620,37101645,2191866714
0b002c01,0b00cb01,10000,100,441910758,176000067,2019454552,2337454552,37062038,2195454619
0b003301,0b00cb01,10000,100,442448053,176000074,2023573594,2376573594,37107088,2199573668
0b000101,0b00cb01,10000,100,442055212,212000001,1996598775,1996598775,37074152,2208598776
0b000c01,0b00cb01,10000,100,442444248,247000026,2005238928,2075238928,37106768,2252238954
0b003001,0b00cb01,10000,100,442825002,247000074,2005285945,2358285945,37138692,2252286019
0b003d01,0b00cb01,10000,100,442510405,247000094,2018158928,2442158928,37112314,2265159022
0b001f01,0b00cb01,10000,100,442572752,283000049,2016457541,2263457541,37117540,2299457590
0b000e01,0b00cb01,10000,100,443686486,283000028,2023238870,2129238870,37210916,2306238898
0b000001,0b00cb01,10000,100,442512341,283000000,2023694184,2023694184,37112477,2306694184
0b002e01,0b00cb01,10000,100,442776184,283000072,2024813717,2342813717,37134598,2307813789
0b002101,0b00cb01,10000,100,443033490,283000050,2029730536,2312730536,37156169,2312730586
0b002f01,0b00cb01,10000,100,441610566,318000073,1997423995,2350423995,37036871,2315424068
0b000601,0b00cb01,10000,100,441749666,318000011,2002091287,2002091287,37048533,2320091298
0b002a01,0b00cb01,10000,100,442305901,318000061,2003183592,2321183592,37095167,2321183653
0b000401,0b00cb01,10000,100,442579512,318000005,2010883768,2010883768,37118108,2328883773
0b002201,0b00cb01,10000,100,442696687,318000052,2011152118,2294152118,37127931,2329152170
0b002801,0b00cb01,10000,100,441873128,318000057,2011437149,2329437149,37058886,2329437206
0b000501,0b00cb01,10000,100,441908201,318000010,2011929405,2011929405,37061826,2329929415
0b000d01,0b00cb01,10000,100,443074581,318000028,2014580457,2084580457,37159614,2332580485
0b002001,0b00cb01,10000,100,441988043,318000050,2019163785,2266163785,37068521,2337163835
0b000701,0b00cb01,10000,100,442570820,353000015,1984812036,2019812036,37117378,2337812051
0b001601,0b00cb01,10000,100,442270374,353000037,1986501180,2162501180,37092190,2339501217
0b001c01,0b00cb01,10000,100,442399593,353000042,1987293129,2163293129,37103023,2340293171
0b002901,0b00cb01,10000,100,443108392,353000061,1988984436,2306984436,37162449,2341984497
0b000801,0b00cb01,10000,100,443143842,353000018,1989913403,2024913403,37165420,2342913421
0b000901,0b00cb01,10000,100,442438326,389000021,1957092329,1992092329,37106271,2346092350
0b002601,0b00cb01,10000,100,442086526,389000056,1958290361,2276290361,37076776,2347290417
0b000f01,0b00cb01,10000,100,442429273,353000031,1994840134,2100840134,37105513,2347840165
0b000a01,0b00cb01,10000,100,443065239,389000024,1958929999,1993929999,37158832,2347930023
0b001401,0b00cb01,10000,100,442369121,389000033,1959017269,2100017269,37100470,2348017302
0b003801,0b00cb01,10000,100,443214934,353000081,1995055556,2384055556,37171380,2348055637
0b002301,0b00cb01,10000,100,442413823,389000054,1959306135,2242306135,37104215,2348306189
0b003901,0b00cb01,10000,100,442299518,424000084,1926608965,2315608965,37094633,2350609049
0b003201,0b00cb01,10000,100,442543046,424000074,1928204689,2281204689,37115052,2352204763
0b003f01,0b00cb01,10000,100,442973506,424000097,1928941159,2352941159,37151140,2352941256
0b003401,0b00cb01,10000,100,442945507,424000075,1930988740,2283988740,37148793,2354988815
0b001701,0b00cb01,10000,100,443416361,424000037,1932788942,2108788942,37188270,2356788979
