src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000401,0b00cb01,10000,100,442850231,105000017,422713068,457713068,37140806,527713085
0b000c01,0b00cb01,10000,100,442572752,105000088,422743218,492743218,37117540,527743306
0b000d01,0b00cb01,10000,100,442579512,35000092,541902657,611902657,37118108,576902749
0b000b01,0b00cb01,10000,100,442429273,35000078,544037577,614037577,37105513,579037655
0b000f01,0b00cb01,10000,100,442825002,35000099,544260761,649260761,37138692,579260860
0b000601,0b00cb01,10000,100,443033490,35000038,545459039,615459039,37156169,580459077
0b000701,0b00cb01,10000,100,442496649,35000049,549658353,619658353,37111160,584658402
0b000e01,0b00cb01,10000,100,442791930,70000097,561080113,666080113,37135915,631080210
0b000a01,0b00cb01,10000,100,442727168,70000065,561163411,631163411,37130488,631163476
0b000901,0b00cb01,10000,100,441610566,70000065,561202136,631202136,37036871,631202201
0b000001,0b00cb01,10000,100,441813827,70000002,561709361,596709361,37053911,631709363
0b000201,0b00cb01,10000,100,442518303,70000011,561885056,596885056,37112977,631885067
0b000801,0b00cb01,10000,100,442299518,70000060,561894199,631894199,37094633,631894259
0b000501,0b00cb01,10000,100,442369121,70000036,562197692,632197692,37100470,632197728
0b000301,0b00cb01,10000,100,443686486,70000014,562836858,597836858,37210916,632836872
0b000101,0b00cb01,10000,100,441910758,70000004,569492557,604492557,37062038,639492561
