src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000801,0b001801,10000,100,442622950,0,564711010,564711010,37117708,564711010
0b000401,0b001801,10000,100,442622950,0,576268092,576268092,37117708,576268092
0b000c01,0b001801,10000,100,442622950,0,578052920,578052920,37117708,578052920
0b000001,0b001801,10000,100,442622950,0,579508487,579508487,37117708,579508487
0b000d01,0b001801,10000,100,442622950,0,580873584,580873584,37117708,580873584
0b000e01,0b001801,10000,100,442622950,0,581709805,581709805,37117708,581709805
0b000301,0b001801,10000,100,442622950,0,582129034,582129034,37117708,582129034
0b000f01,0b001801,10000,100,442622950,0,584018339,584018339,37117708,584018339
0b000201,0b001801,10000,100,442622950,0,584978598,584978598,37117708,584978598
0b000a01,0b001801,10000,100,442622950,0,585450203,585450203,37117708,585450203
0b000501,0b001801,10000,100,442622950,0,586033833,586033833,37117708,586033833
0b000701,0b001801,10000,100,442622950,0,587052050,587052050,37117708,587052050
0b000101,0b001801,10000,100,442622950,0,587567609,587567609,37117708,587567609
0b000901,0b001801,10000,100,442622950,0,589381750,589381750,37117708,589381750
0b000601,0b001801,10000,100,442622950,0,589561504,589561504,37117708,589561504
0b000b01,0b001801,10000,100,442622950,0,591218278,591218278,37117708,591218278
