src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000101,0b00cb01,10000,100,442429273,9,46343511,81343511,37105513,46343520
0b000001,0b00cb01,10000,100,442369121,70000008,261514417,261514417,37100470,331514425
0b000401,0b00cb01,10000,100,442518303,70000037,263148194,298148194,37112977,333148231
0b000901,0b00cb01,10000,100,442572752,70000088,263996204,333996204,37117540,333996292
0b000801,0b00cb01,10000,100,443033490,70000083,265519673,335519673,37156169,335519756
0b000601,0b00cb01,10000,100,442791930,35000068,335907105,405907105,37135915,370907173
0b000301,0b00cb01,10000,100,441910758,35000032,350424729,385424729,37062038,385424761
0b000201,0b00cb01,10000,100,442496649,35000022,351998040,386998040,37111160,386998062
0b000501,0b00cb01,10000,100,442579512,35000067,352671619,387671619,37118108,387671686
0b000701,0b00cb01,10000,100,443686486,35000079,354397544,424397544,37210916,389397623
