src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b003301,0b00cb01,10000,100,442922748,80,824266361,1213266361,37146884,824266441
0b003c01,0b00cb01,10000,100,443136026,98,957852773,1381852773,37164768,957852871
0b003401,0b00cb01,10000,100,442696687,81,985945194,1374945194,37127931,985945275
0b002001,0b00cb01,10000,100,442776184,35000047,1561803085,1808803085,37134598,1596803132
0b002e01,0b00cb01,10000,100,442086526,35000069,1584074249,1902074249,37076776,1619074318
0b000301,0b00cb01,10000,100,443686486,35000003,1588958990,1623958990,37210916,1623958993
0b001001,0b00cb01,10000,100,442429273,35000021,1626194042,1767194042,37105513,1661194063
0b003d01,0b00cb01,10000,100,443033490,35000098,1649183431,2073183431,37156169,1684183529
0b003901,0b00cb01,10000,100,442369121,70000095,1643823826,2067823826,37100470,1713823921
0b001d01,0b00cb01,10000,100,442251144,35000042,1688933875,1900933875,37090579,1723933917
0b000701,0b00cb01,10000,100,442945507,70000009,1712718038,1747718038,37148793,1782718047
0b000d01,0b00cb01,10000,100,442791930,106000018,1799132400,1940132400,37135915,1905132418
0b001401,0b00cb01,10000,100,442487955,106000025,1849665695,2025665695,37110430,1955665720
0b003001,0b00cb01,10000,100,442518303,141000073,1963237169,2316237169,37112977,2104237242
0b001201,0b00cb01,10000,100,442383141,141000024,1966854954,2142854954,37101645,2107854978
0b001501,0b00cb01,10000,100,442185918,141000028,1975582809,2151582809,37085107,2116582837
0b001f01,0b00cb01,10000,100,442510405,141000046,1981439805,2228439805,37112314,2122439851
0b003501,0b00cb01,10000,100,442865639,141000085,1983786479,2372786479,37142096,2124786564
0b002c01,0b00cb01,10000,100,442825002,176000067,1998992122,2316992122,37138692,2174992189
0b001a01,0b00cb01,10000,100,442572752,176000034,2001690547,2213690547,37117540,2177690581
0b001901,0b00cb01,10000,100,443074581,176000034,2008059270,2220059270,37159614,2184059304
0b001b01,0b00cb01,10000,100,441873128,176000037,2014207755,2226207755,37058886,2190207792
0b002f01,0b00cb01,10000,100,442817923,176000069,2016283464,2334283464,37138094,2192283533
0b002201,0b00cb01,10000,100,442591048,176000054,2024464381,2271464381,37119077,2200464435
0b001601,0b00cb01,10000,100,442850231,176000030,2041552633,2217552633,37140806,2217552663
0b000201,0b00cb01,10000,100,442403018,212000003,2016276846,2016276846,37103312,2228276849
0b003e01,0b00cb01,10000,100,442438326,212000098,2016538562,2440538562,37106271,2228538660
