src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000601,0b00cb01,10000,100,442369121,59,281283405,316283405,37100470,281283464
0b000301,0b00cb01,10000,100,443033490,23,281925074,316925074,37156169,281925097
0b000401,0b00cb01,10000,100,442429273,50,298011986,333011986,37105513,298012036
0b000901,0b00cb01,10000,100,441910758,35000092,308774722,378774722,37062038,343774814
0b000101,0b00cb01,10000,100,442579512,35000001,319279071,319279071,37118108,354279072
0b000201,0b00cb01,10000,100,442791930,35000018,325024921,325024921,37135915,360024939
0b000701,0b00cb01,10000,100,442572752,35000066,327354800,397354800,37117540,362354866
0b000801,0b00cb01,10000,100,443686486,70000073,296761429,366761429,37210916,366761502
0b000001,0b00cb01,10000,100,442496649,70000000,301045610,301045610,37111160,371045610
0b000501,0b00cb01,10000,100,442518303,70000057,303604962,338604962,37112977,373605019
