src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000b01,0b00cb01,10000,100,442791930,28,1141234920,1141234920,37135915,1141234948
0b000e01,0b00cb01,10000,100,442850231,37,1148657374,1148657374,37140806,1148657411
0b000801,0b00cb01,10000,100,442369121,17,1156732560,1156732560,37100470,1156732577
0b000a01,0b00cb01,10000,100,441910758,28,1162472727,1162472727,37062038,1162472755
0b000001,0b00cb01,10000,100,441610566,2,1162914611,1162914611,37036871,1162914613
0b001b01,0b00cb01,10000,100,441908201,87,1164434026,1164434026,37061826,1164434113
0b001d01,0b00cb01,10000,100,442055212,95,1164434038,1164434038,37074152,1164434133
0b001f01,0b00cb01,10000,100,442299518,96,1164825925,1164825925,37094633,1164826021
0b001801,0b00cb01,10000,100,441749666,70,1166770781,1166770781,37048533,1166770851
0b000301,0b00cb01,10000,100,442251144,7,1167207356,1167207356,37090579,1167207363
0b001901,0b00cb01,10000,100,441988043,83,1167259577,1167259577,37068521,1167259660
0b000201,0b00cb01,10000,100,443416361,6,1167402944,1167402944,37188270,1167402950
0b001501,0b00cb01,10000,100,442518303,54,1167476462,1167476462,37112977,1167476516
0b001201,0b00cb01,10000,100,442776184,50,1167954481,1167954481,37134598,1167954531
0b001301,0b00cb01,10000,100,442579512,51,1168646993,1168646993,37118108,1168647044
0b000701,0b00cb01,10000,100,442117240,11,1168899376,1168899376,37079352,1168899387
0b001701,0b00cb01,10000,100,442496649,66,1169384428,1169384428,37111160,1169384494
0b001a01,0b00cb01,10000,100,442727168,85,1169883173,1169883173,37130488,1169883258
0b000501,0b00cb01,10000,100,442751047,8,1171168844,1171168844,37132491,1171168852
0b001e01,0b00cb01,10000,100,442825002,96,1171628331,1171628331,37138692,1171628427
0b001401,0b00cb01,10000,100,443143842,53,1172061704,1172061704,37165420,1172061757
0b000d01,0b00cb01,10000,100,441813827,33,1172978030,1172978030,37053911,1172978063
0b000401,0b00cb01,10000,100,442429273,8,1173088470,1173088470,37105513,1173088478
0b001c01,0b00cb01,10000,100,441896576,93,1173740233,1173740233,37060850,1173740326
0b000101,0b00cb01,10000,100,443686486,3,1173984219,1173984219,37210916,1173984222
0b000601,0b00cb01,10000,100,442448053,9,1174675528,1174675528,37107088,1174675537
0b000f01,0b00cb01,10000,100,442572752,38,1174844965,1174844965,37117540,1174845003
0b000c01,0b00cb01,10000,100,443033490,32,1174889788,1174889788,37156169,1174889820
0b001001,0b00cb01,10000,100,442973506,41,1175115405,1175115405,37151140,1175115446
0b001101,0b00cb01,10000,100,441800063,50,1175390431,1175390431,37052760,1175390481
0b000901,0b00cb01,10000,100,444188902,23,1175502217,1175502217,37253037,1175502240
0b001601,0b00cb01,10000,100,442444248,62,1176126051,1176126051,37106768,1176126113
