src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000401,0b00cb01,10000,100,442429273,48,262004173,297004173,37105513,262004221
0b000301,0b00cb01,10000,100,442496649,44,271416175,306416175,37111160,271416219
0b000801,0b00cb01,10000,100,443033490,91,291542576,361542576,37156169,291542667
0b000001,0b00cb01,10000,100,442369121,35000017,305189418,305189418,37100470,340189435
0b000201,0b00cb01,10000,100,441910758,35000042,306985325,306985325,37062038,341985367
0b000601,0b00cb01,10000,100,442579512,70000081,290616212,360616212,37118108,360616293
0b000501,0b00cb01,10000,100,442518303,35000055,329082032,364082032,37112977,364082087
0b000701,0b00cb01,10000,100,442791930,70000089,297251092,367251092,37135915,367251181
0b000901,0b00cb01,10000,100,443686486,70000099,297643557,367643557,37210916,367643656
0b000101,0b00cb01,10000,100,442572752,70000019,303568121,303568121,37117540,373568140
