src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000d01,0b00cb01,10000,100,442727168,21,1590028570,1660028570,37130488,1590028591
0b002501,0b00cb01,10000,100,442399593,67,1593288151,1805288151,37103023,1593288218
0b000501,0b00cb01,10000,100,442591048,10,1622173377,1622173377,37119077,1622173387
0b001201,0b00cb01,10000,100,442696687,30,1632462759,1738462759,37127931,1632462789
0b000c01,0b00cb01,10000,100,442579512,20,1642385380,1712385380,37118108,1642385400
0b001701,0b00cb01,10000,100,442543046,42,1650496125,1756496125,37115052,1650496167
0b001401,0b00cb01,10000,100,441910758,35000036,1858030080,1964030080,37062038,1893030116
0b003b01,0b00cb01,10000,100,442751047,35000089,1871416108,2260416108,37132491,1906416197
0b002b01,0b00cb01,10000,100,443136026,35000070,1883442251,2130442251,37164768,1918442321
0b000f01,0b00cb01,10000,100,442413823,35000026,1884963920,1954963920,37104215,1919963946
0b001801,0b00cb01,10000,100,442776184,70000042,2005095653,2111095653,37134598,2075095695
0b003301,0b00cb01,10000,100,442487955,70000081,2017872299,2335872299,37110430,2087872380
0b003501,0b00cb01,10000,100,442270374,70000084,2022967035,2340967035,37092190,2092967119
0b003101,0b00cb01,10000,100,442791930,70000078,2030362336,2348362336,37135915,2100362414
0b000701,0b00cb01,10000,100,442117240,70000014,2030822243,2065822243,37079352,2100822257
0b003f01,0b00cb01,10000,100,442570820,70000096,2035757078,2459757078,37117378,2105757174
0b001501,0b00cb01,10000,100,442383141,70000040,2040226616,2146226616,37101645,2110226656
0b000401,0b00cb01,10000,100,441800063,106000004,2067311723,2067311723,37052760,2173311727
0b003401,0b00cb01,10000,100,442305901,106000082,2073971640,2391971640,37095167,2179971722
0b000001,0b00cb01,10000,100,441908201,106000001,2076569474,2076569474,37061826,2182569475
0b001f01,0b00cb01,10000,100,442055212,106000052,2077632756,2218632756,37074152,2183632808
0b002e01,0b00cb01,10000,100,441866045,106000070,2078996269,2361996269,37058292,2184996339
0b003c01,0b00cb01,10000,100,442448053,106000094,2080545863,2469545863,37107088,2186545957
0b002001,0b00cb01,10000,100,442882945,106000052,2083099562,2224099562,37143546,2189099614
0b003701,0b00cb01,10000,100,443686486,106000085,2087670215,2440670215,37210916,2193670300
0b001a01,0b00cb01,10000,100,442817923,106000042,2091478873,2197478873,37138094,2197478915
0b001601,0b00cb01,10000,100,444188902,106000041,2099519906,2205519906,37253037,2205519947
0b002f01,0b00cb01,10000,100,442512341,141000073,2079562825,2362562825,37112477,2220562898
0b001e01,0b00cb01,10000,100,443074581,141000052,2084751309,2225751309,37159614,2225751361
0b003601,0b00cb01,10000,100,442185918,141000085,2088556156,2441556156,37085107,2229556241
0b002301,0b00cb01,10000,100,443065239,141000064,2089960974,2301960974,37158832,2230961038
0b003001,0b00cb01,10000,100,442560783,141000073,2093501147,2411501147,37116536,2234501220
0b001101,0b00cb01,10000,100,442945507,141000029,2104464705,2210464705,37148793,2245464734
0b003801,0b00cb01,10000,100,441896576,176000085,2079235209,2432235209,37060850,2255235294
0b000a01,0b00cb01,10000,100,442086526,212000019,2067802407,2137802407,37076776,2279802426
