src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b001101,0b00cb01,10000,100,442299518,50,1140695535,1140695535,37094633,1140695585
0b000e01,0b00cb01,10000,100,443033490,43,1158612961,1158612961,37156169,1158613004
0b001201,0b00cb01,10000,100,442751047,53,1160093512,1160093512,37132491,1160093565
0b001401,0b00cb01,10000,100,442429273,58,1160124491,1160124491,37105513,1160124549
0b000801,0b00cb01,10000,100,443416361,22,1160433402,1160433402,37188270,1160433424
0b000b01,0b00cb01,10000,100,442776184,24,1162696828,1162696828,37134598,1162696852
0b001701,0b00cb01,10000,100,441896576,65,1163388724,1163388724,37060850,1163388789
0b000401,0b00cb01,10000,100,442973506,19,1166249077,1166249077,37151140,1166249096
0b001301,0b00cb01,10000,100,442518303,56,1167645045,1167645045,37112977,1167645101
0b000a01,0b00cb01,10000,100,442251144,22,1168969691,1168969691,37090579,1168969713
0b001801,0b00cb01,10000,100,443686486,66,1169142329,1169142329,37210916,1169142395
0b001b01,0b00cb01,10000,100,442055212,71,1170126641,1170126641,37074152,1170126712
0b000201,0b00cb01,10000,100,442727168,13,1170189713,1170189713,37130488,1170189726
0b000101,0b00cb01,10000,100,442850231,7,1170269089,1170269089,37140806,1170269096
0b000601,0b00cb01,10000,100,442572752,22,1171508078,1171508078,37117540,1171508100
0b000001,0b00cb01,10000,100,441800063,6,1171961946,1171961946,37052760,1171961952
0b000d01,0b00cb01,10000,100,442369121,42,1172398752,1172398752,37100470,1172398794
0b000c01,0b00cb01,10000,100,444188902,26,1172497945,1172497945,37253037,1172497971
0b001601,0b00cb01,10000,100,441908201,62,1172721115,1172721115,37061826,1172721177
0b000501,0b00cb01,10000,100,441813827,20,1172747039,1172747039,37053911,1172747059
0b001e01,0b00cb01,10000,100,443143842,80,1172790806,1172790806,37165420,1172790886
0b001901,0b00cb01,10000,100,442825002,68,1172867270,1172867270,37138692,1172867338
0b000701,0b00cb01,10000,100,441910758,22,1172988923,1172988923,37062038,1172988945
0b000901,0b00cb01,10000,100,441610566,22,1174133713,1174133713,37036871,1174133735
0b001001,0b00cb01,10000,100,442117240,47,1174428460,1174428460,37079352,1174428507
0b001c01,0b00cb01,10000,100,441749666,77,1174660368,1174660368,37048533,1174660445
0b001501,0b00cb01,10000,100,442448053,61,1175073799,1175073799,37107088,1175073860
0b001f01,0b00cb01,10000,100,442496649,92,1175892199,1175892199,37111160,1175892291
0b000f01,0b00cb01,10000,100,442444248,45,1176493452,1176493452,37106768,1176493497
0b000301,0b00cb01,10000,100,441988043,18,1177115415,1177115415,37068521,1177115433
0b001d01,0b00cb01,10000,100,442579512,80,1178384767,1178384767,37118108,1178384847
0b001a01,0b00cb01,10000,100,442791930,69,1179359777,1179359777,37135915,1179359846
