src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000401,0b00cb01,10000,100,441813827,29,576348624,576348624,37053911,576348653
0b000b01,0b00cb01,10000,100,442791930,69,580240376,580240376,37135915,580240445
0b000701,0b00cb01,10000,100,443033490,46,582910252,582910252,37156169,582910298
0b000301,0b00cb01,10000,100,442299518,23,583817795,583817795,37094633,583817818
0b000101,0b00cb01,10000,100,442518303,15,586143291,586143291,37112977,586143306
0b000201,0b00cb01,10000,100,442579512,20,586281519,586281519,37118108,586281539
0b000501,0b00cb01,10000,100,442727168,32,589700637,589700637,37130488,589700669
0b000c01,0b00cb01,10000,100,442496649,70,589756347,589756347,37111160,589756417
0b000801,0b00cb01,10000,100,441610566,48,590782390,590782390,37036871,590782438
0b000601,0b00cb01,10000,100,442850231,35,591450923,591450923,37140806,591450958
0b000901,0b00cb01,10000,100,441910758,65,591512875,591512875,37062038,591512940
0b000e01,0b00cb01,10000,100,443686486,84,591799580,591799580,37210916,591799664
0b000d01,0b00cb01,10000,100,442572752,73,592148171,592148171,37117540,592148244
0b000f01,0b00cb01,10000,100,442825002,92,593017671,593017671,37138692,593017763
0b000a01,0b00cb01,10000,100,442369121,67,593347723,593347723,37100470,593347790
0b000001,0b00cb01,10000,100,442429273,2,593542851,593542851,37105513,593542853
