src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b003501,0b00cb01,10000,100,442305901,86,2322466787,2322466787,37095167,2322466873
0b003801,0b00cb01,10000,100,442403018,88,2322809082,2322809082,37103312,2322809170
0b000c01,0b00cb01,10000,100,442055212,18,2323748234,2323748234,37074152,2323748252
0b000f01,0b00cb01,10000,100,442817923,23,2328749803,2328749803,37138094,2328749826
0b000a01,0b00cb01,10000,100,443686486,17,2329779715,2329779715,37210916,2329779732
0b003a01,0b00cb01,10000,100,442641479,91,2329826246,2329826246,37123303,2329826337
0b001401,0b00cb01,10000,100,442825002,33,2332136613,2332136613,37138692,2332136646
0b001601,0b00cb01,10000,100,442299518,35,2332618387,2332618387,37094633,2332618422
0b000401,0b00cb01,10000,100,442270374,5,2333240203,2333240203,37092190,2333240208
0b003f01,0b00cb01,10000,100,442776184,97,2334063987,2334063987,37134598,2334064084
0b000e01,0b00cb01,10000,100,442512341,22,2335517506,2335517506,37112477,2335517528
0b002701,0b00cb01,10000,100,443143842,64,2336134640,2336134640,37165420,2336134704
0b001f01,0b00cb01,10000,100,442369121,51,2336144958,2336144958,37100470,2336145009
0b000d01,0b00cb01,10000,100,441610566,19,2337027412,2337027412,37036871,2337027431
0b000501,0b00cb01,10000,100,442572752,10,2337231581,2337231581,37117540,2337231591
0b000301,0b00cb01,10000,100,441908201,5,2338311601,2338311601,37061826,2338311606
0b003701,0b00cb01,10000,100,442882945,87,2338443319,2338443319,37143546,2338443406
0b003b01,0b00cb01,10000,100,441988043,92,2339741109,2339741109,37068521,2339741201
0b003d01,0b00cb01,10000,100,442448053,96,2339744018,2339744018,37107088,2339744114
0b001c01,0b00cb01,10000,100,443214934,46,2340280326,2340280326,37171380,2340280372
0b002b01,0b00cb01,10000,100,441873128,71,2340704611,2340704611,37058886,2340704682
0b001801,0b00cb01,10000,100,442496649,40,2341399739,2341399739,37111160,2341399779
0b002201,0b00cb01,10000,100,442850231,54,2341822466,2341822466,37140806,2341822520
0b001201,0b00cb01,10000,100,442945507,26,2342136361,2342136361,37148793,2342136387
0b002c01,0b00cb01,10000,100,442570820,72,2342340398,2342340398,37117378,2342340470
0b003201,0b00cb01,10000,100,442591048,81,2342401982,2342401982,37119077,2342402063
0b002001,0b00cb01,10000,100,442438326,53,2342625143,2342625143,37106271,2342625196
0b003c01,0b00cb01,10000,100,443280227,92,2342994973,2342994973,37176857,2342995065
0b002801,0b00cb01,10000,100,442865639,65,2343123787,2343123787,37142096,2343123852
0b001901,0b00cb01,10000,100,442727168,44,2344233950,2344233950,37130488,2344233994
0b001e01,0b00cb01,10000,100,443108392,49,2344429777,2344429777,37162449,2344429826
0b003601,0b00cb01,10000,100,442429273,86,2345037242,2345037242,37105513,2345037328
0b003901,0b00cb01,10000,100,442185918,91,2345055076,2345055076,37085107,2345055167
0b002f01,0b00cb01,10000,100,442579512,76,2345102943,2345102943,37118108,2345103019
0b003301,0b00cb01,10000,100,442510405,83,2345256356,2345256356,37112314,2345256439
0b001101,0b00cb01,10000,100,441813827,25,2345707563,2345707563,37053911,2345707588
0b001501,0b00cb01,10000,100,441947869,34,2345811709,2345811709,37065149,2345811743
0b002e01,0b00cb01,10000,100,443065239,75,2345906227,2345906227,37158832,2345906302
0b003101,0b00cb01,10000,100,442086526,81,2346186723,2346186723,37076776,2346186804
0b001d01,0b00cb01,10000,100,443074581,47,2346493741,2346493741,37159614,2346493788
0b002a01,0b00cb01,10000,100,441749666,70,2346634377,2346634377,37048533,2346634447
0b001b01,0b00cb01,10000,100,442251144,45,2346986503,2346986503,37090579,2346986548
0b000601,0b00cb01,10000,100,441866045,11,2347023230,2347023230,37058292,2347023241
0b000101,0b00cb01,10000,100,441800063,0,2347167088,2347167088,37052760,2347167088
0b001701,0b00cb01,10000,100,442751047,39,2347414977,2347414977,37132491,2347415016
0b002101,0b00cb01,10000,100,444188902,53,2347798083,2347798083,37253037,2347798136
0b002d01,0b00cb01,10000,100,442973506,73,2348000876,2348000876,37151140,2348000949
0b002901,0b00cb01,10000,100,442791930,66,2348482693,2348482693,37135915,2348482759
0b003001,0b00cb01,10000,100,443416361,80,2348507196,2348507196,37188270,2348507276
0b000701,0b00cb01,10000,100,442117240,12,2348613421,2348613421,37079352,2348613433
0b002501,0b00cb01,10000,100,443136026,56,2348743692,2348743692,37164768,2348743748
0b003401,0b00cb01,10000,100,442487955,85,2349231783,2349231783,37110430,2349231868
0b001301,0b00cb01,10000,100,442383141,26,2349232438,2349232438,37101645,2349232464
0b002601,0b00cb01,10000,100,442444248,63,2349350699,2349350699,37106768,2349350762
0b001a01,0b00cb01,10000,100,441896576,45,2349624251,2349624251,37060850,2349624296
0b001001,0b00cb01,10000,100,442543046,23,2349732595,2349732595,37115052,2349732618
0b000001,0b00cb01,10000,100,442560783,0,2349961930,2349961930,37116536,2349961930
0b002301,0b00cb01,10000,100,442696687,54,2349991482,2349991482,37127931,2349991536
0b002401,0b00cb01,10000,100,442922748,56,2350451663,2350451663,37146884,2350451719
0b000801,0b00cb01,10000,100,443033490,13,2350454156,2350454156,37156169,2350454169
0b003e01,0b00cb01,10000,100,442399593,96,2350554480,2350554480,37103023,2350554576
0b000b01,0b00cb01,10000,100,441910758,18,2350711429,2350711429,37062038,2350711447
0b000201,0b00cb01,10000,100,442518303,1,2351128283,2351128283,37112977,2351128284
0b000901,0b00cb01,10000,100,442413823,16,2351483147,2351483147,37104215,2351483163
