src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000601,0b00cb01,10000,100,441813827,25,377396069,412396069,37053911,377396094
0b000e01,0b00cb01,10000,100,441910758,76,391289037,496289037,37062038,391289113
0b000a01,0b00cb01,10000,100,442791930,41,454280410,524280410,37135915,454280451
0b000d01,0b00cb01,10000,100,442727168,35000066,463458624,568458624,37130488,498458690
0b000401,0b00cb01,10000,100,442579512,35000012,509031173,544031173,37118108,544031185
0b000001,0b00cb01,10000,100,442572752,35000003,519349517,519349517,37117540,554349520
0b000801,0b00cb01,10000,100,442299518,35000036,519498129,589498129,37094633,554498165
0b000901,0b00cb01,10000,100,442496649,70000039,495975993,565975993,37111160,565976032
0b000701,0b00cb01,10000,100,443033490,35000030,531197406,566197406,37156169,566197436
0b000b01,0b00cb01,10000,100,442850231,70000055,503111005,573111005,37140806,573111060
0b000101,0b00cb01,10000,100,442429273,70000008,507365954,507365954,37105513,577365962
0b000201,0b00cb01,10000,100,442518303,105000011,479899340,479899340,37112977,584899351
0b000501,0b00cb01,10000,100,442369121,105000022,481716769,516716769,37100470,586716791
0b000c01,0b00cb01,10000,100,441610566,70000058,517139329,622139329,37036871,587139387
0b000301,0b00cb01,10000,100,442825002,105000011,485197852,520197852,37138692,590197863
0b000f01,0b00cb01,10000,100,443686486,105000080,487539491,592539491,37210916,592539571
