src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000d01,0b00cb01,10000,100,442444248,29,1381427688,1451427688,37106768,1381427717
0b001e01,0b00cb01,10000,100,442305901,49,1383647345,1595647345,37095167,1383647394
0b003e01,0b00cb01,10000,100,443136026,95,1384662196,1808662196,37164768,1384662291
0b003801,0b00cb01,10000,100,442850231,90,1391934059,1780934059,37140806,1391934149
0b002b01,0b00cb01,10000,100,443074581,35000067,1838644872,2156644872,37159614,1873644939
0b000001,0b00cb01,10000,100,442383141,35000001,1845766743,1845766743,37101645,1880766744
0b001101,0b00cb01,10000,100,442570820,35000034,1845880716,1951880716,37117378,1880880750
0b002601,0b00cb01,10000,100,442776184,35000056,1846740462,2129740462,37134598,1881740518
0b001a01,0b00cb01,10000,100,443143842,35000041,1853494362,2029494362,37165420,1888494403
0b002f01,0b00cb01,10000,100,442086526,70000076,2015614629,2368614629,37076776,2085614705
0b001c01,0b00cb01,10000,100,442369121,70000045,2016592644,2192592644,37100470,2086592689
0b003d01,0b00cb01,10000,100,441908201,70000095,2016785047,2440785047,37061826,2086785142
0b000b01,0b00cb01,10000,100,442791930,70000025,2018022182,2088022182,37135915,2088022207
0b000401,0b00cb01,10000,100,442055212,70000012,2019727467,2054727467,37074152,2089727479
0b002301,0b00cb01,10000,100,442510405,70000053,2019867449,2302867449,37112314,2089867502
0b003001,0b00cb01,10000,100,443280227,70000076,2026336387,2379336387,37176857,2096336463
0b002001,0b00cb01,10000,100,441749666,106000050,2083611895,2330611895,37048533,2189611945
0b001801,0b00cb01,10000,100,442560783,106000039,2088210444,2229210444,37116536,2194210483
0b000801,0b00cb01,10000,100,442865639,106000020,2088877505,2123877505,37142096,2194877525
0b000501,0b00cb01,10000,100,442825002,106000013,2089988391,2124988391,37138692,2195988404
0b000101,0b00cb01,10000,100,442413823,106000003,2090087193,2090087193,37104215,2196087196
0b003c01,0b00cb01,10000,100,444188902,106000095,2094985315,2518985315,37253037,2200985410
0b003f01,0b00cb01,10000,100,442591048,141000097,2113526476,2537526476,37119077,2254526573
