src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b001801,0b00cb01,10000,100,441610566,69,1240149291,1240149291,37036871,1240149360
0b001701,0b00cb01,10000,100,441749666,68,1240409702,1240409702,37048533,1240409770
0b000801,0b00cb01,10000,100,442055212,22,1240701103,1240701103,37074152,1240701125
0b000101,0b00cb01,10000,100,441800063,3,1241198561,1241198561,37052760,1241198564
0b001e01,0b00cb01,10000,100,442448053,89,1241376681,1241376681,37107088,1241376770
0b001201,0b00cb01,10000,100,442791930,51,1241574068,1241574068,37135915,1241574119
0b000201,0b00cb01,10000,100,442117240,4,1241664228,1241664228,37079352,1241664232
0b001b01,0b00cb01,10000,100,441988043,72,1241810552,1241810552,37068521,1241810624
0b000e01,0b00cb01,10000,100,441896576,36,1241906095,1241906095,37060850,1241906131
0b000a01,0b00cb01,10000,100,442850231,28,1241982096,1241982096,37140806,1241982124
0b000c01,0b00cb01,10000,100,441813827,32,1242043364,1242043364,37053911,1242043396
0b000d01,0b00cb01,10000,100,442299518,35,1242087693,1242087693,37094633,1242087728
0b001101,0b00cb01,10000,100,442727168,49,1242129305,1242129305,37130488,1242129354
0b000701,0b00cb01,10000,100,441910758,21,1242168028,1242168028,37062038,1242168049
0b001001,0b00cb01,10000,100,443033490,48,1242316284,1242316284,37156169,1242316332
0b001401,0b00cb01,10000,100,441908201,58,1242396302,1242396302,37061826,1242396360
0b000601,0b00cb01,10000,100,442251144,16,1242579300,1242579300,37090579,1242579316
0b000f01,0b00cb01,10000,100,442444248,45,1242765639,1242765639,37106768,1242765684
0b000501,0b00cb01,10000,100,442579512,8,1242967400,1242967400,37118108,1242967408
0b001f01,0b00cb01,10000,100,442429273,90,1242988020,1242988020,37105513,1242988110
0b001901,0b00cb01,10000,100,442825002,70,1243083854,1243083854,37138692,1243083924
0b001a01,0b00cb01,10000,100,443143842,71,1243090364,1243090364,37165420,1243090435
0b001d01,0b00cb01,10000,100,442776184,78,1243100871,1243100871,37134598,1243100949
0b000901,0b00cb01,10000,100,442751047,24,1243188703,1243188703,37132491,1243188727
0b000b01,0b00cb01,10000,100,442518303,29,1243224352,1243224352,37112977,1243224381
0b001601,0b00cb01,10000,100,442496649,62,1243277868,1243277868,37111160,1243277930
0b001c01,0b00cb01,10000,100,443416361,77,1243353123,1243353123,37188270,1243353200
0b000401,0b00cb01,10000,100,442572752,6,1243357757,1243357757,37117540,1243357763
0b001501,0b00cb01,10000,100,442369121,59,1243412808,1243412808,37100470,1243412867
0b001301,0b00cb01,10000,100,442973506,55,1243428279,1243428279,37151140,1243428334
0b000301,0b00cb01,10000,100,443686486,5,1243460058,1243460058,37210916,1243460063
0b000001,0b00cb01,10000,100,444188902,1,1243550102,1243550102,37253037,1243550103
