src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b002f01,0b00cb01,10000,100,442251144,75,2288034303,2288034303,37090579,2288034378
0b001101,0b00cb01,10000,100,442270374,25,2374996539,2374996539,37092190,2374996564
0b002c01,0b00cb01,10000,100,441910758,71,2380876699,2380876699,37062038,2380876770
0b001001,0b00cb01,10000,100,442973506,24,2409704873,2409704873,37151140,2409704897
0b002b01,0b00cb01,10000,100,443136026,69,2414465676,2414465676,37164768,2414465745
0b003801,0b00cb01,10000,100,441610566,91,2436303111,2436303111,37036871,2436303202
0b003a01,0b00cb01,10000,100,441800063,95,2436724822,2436724822,37052760,2436724917
0b003001,0b00cb01,10000,100,442117240,79,2440532690,2440532690,37079352,2440532769
0b000301,0b00cb01,10000,100,442444248,4,2440877910,2440877910,37106768,2440877914
0b003201,0b00cb01,10000,100,442641479,83,2441454841,2441454841,37123303,2441454924
0b003b01,0b00cb01,10000,100,441988043,95,2442805403,2442805403,37068521,2442805498
0b000201,0b00cb01,10000,100,442865639,3,2443038779,2443038779,37142096,2443038782
0b001701,0b00cb01,10000,100,442591048,40,2443221308,2443221308,37119077,2443221348
0b001c01,0b00cb01,10000,100,441908201,47,2443281744,2443281744,37061826,2443281791
0b000101,0b00cb01,10000,100,442560783,0,2443373572,2443373572,37116536,2443373572
0b000701,0b00cb01,10000,100,442413823,9,2443481947,2443481947,37104215,2443481956
0b003601,0b00cb01,10000,100,442922748,89,2444453739,2444453739,37146884,2444453828
0b001f01,0b00cb01,10000,100,441749666,55,2444766657,2444766657,37048533,2444766712
0b003501,0b00cb01,10000,100,443033490,89,2444961550,2444961550,37156169,2444961639
0b000601,0b00cb01,10000,100,442299518,5,2445239559,2445239559,37094633,2445239564
0b003d01,0b00cb01,10000,100,443416361,96,2445251168,2445251168,37188270,2445251264
0b002501,0b00cb01,10000,100,441813827,64,2445302176,2445302176,37053911,2445302240
0b002901,0b00cb01,10000,100,441866045,67,2445808646,2445808646,37058292,2445808713
0b001e01,0b00cb01,10000,100,442399593,54,2446148421,2446148421,37103023,2446148475
0b002a01,0b00cb01,10000,100,442570820,68,2447081285,2447081285,37117378,2447081353
0b001901,0b00cb01,10000,100,442403018,44,2447286241,2447286241,37103312,2447286285
0b000d01,0b00cb01,10000,100,442055212,22,2447344715,2447344715,37074152,2447344737
0b000501,0b00cb01,10000,100,442791930,5,2447561634,2447561634,37135915,2447561639
0b001201,0b00cb01,10000,100,442185918,27,2448032204,2448032204,37085107,2448032231
0b000a01,0b00cb01,10000,100,442727168,17,2448173248,2448173248,37130488,2448173265
0b003701,0b00cb01,10000,100,443108392,91,2448261023,2448261023,37162449,2448261114
0b002801,0b00cb01,10000,100,441896576,67,2448443778,2448443778,37060850,2448443845
0b001601,0b00cb01,10000,100,442369121,34,2448498287,2448498287,37100470,2448498321
0b003901,0b00cb01,10000,100,441947869,91,2448816290,2448816290,37065149,2448816381
0b002601,0b00cb01,10000,100,442429273,65,2449044788,2449044788,37105513,2449044853
0b003e01,0b00cb01,10000,100,442487955,98,2449163163,2449163163,37110430,2449163261
0b001a01,0b00cb01,10000,100,442086526,45,2449312168,2449312168,37076776,2449312213
0b000801,0b00cb01,10000,100,442496649,13,2449361970,2449361970,37111160,2449361983
0b001501,0b00cb01,10000,100,442543046,31,2449412786,2449412786,37115052,2449412817
0b003401,0b00cb01,10000,100,442448053,86,2449572024,2449572024,37107088,2449572110
0b002201,0b00cb01,10000,100,442751047,58,2449580058,2449580058,37132491,2449580116
0b002101,0b00cb01,10000,100,441873128,56,2449838195,2449838195,37058886,2449838251
0b003f01,0b00cb01,10000,100,442579512,99,2449925293,2449925293,37118108,2449925392
0b000b01,0b00cb01,10000,100,442882945,20,2449962739,2449962739,37143546,2449962759
0b003301,0b00cb01,10000,100,442510405,86,2449973599,2449973599,37112314,2449973685
0b002001,0b00cb01,10000,100,442305901,55,2450013414,2450013414,37095167,2450013469
0b002d01,0b00cb01,10000,100,442817923,71,2450180531,2450180531,37138094,2450180602
0b001301,0b00cb01,10000,100,442512341,28,2450376224,2450376224,37112477,2450376252
0b001801,0b00cb01,10000,100,442383141,43,2450521187,2450521187,37101645,2450521230
0b000001,0b00cb01,10000,100,442572752,0,2450525737,2450525737,37117540,2450525737
0b003c01,0b00cb01,10000,100,442945507,96,2450558281,2450558281,37148793,2450558377
0b000901,0b00cb01,10000,100,442850231,16,2451182678,2451182678,37140806,2451182694
0b001401,0b00cb01,10000,100,443214934,28,2451194555,2451194555,37171380,2451194583
0b003101,0b00cb01,10000,100,442825002,83,2451479306,2451479306,37138692,2451479389
0b001b01,0b00cb01,10000,100,442696687,46,2451481114,2451481114,37127931,2451481160
0b002e01,0b00cb01,10000,100,443065239,72,2451551527,2451551527,37158832,2451551599
0b000401,0b00cb01,10000,100,443143842,4,2451586744,2451586744,37165420,2451586748
0b001d01,0b00cb01,10000,100,443686486,49,2451587189,2451587189,37210916,2451587238
0b000c01,0b00cb01,10000,100,443074581,20,2451779428,2451779428,37159614,2451779448
0b002401,0b00cb01,10000,100,442518303,62,2451842838,2451842838,37112977,2451842900
0b000e01,0b00cb01,10000,100,442776184,23,2451853588,2451853588,37134598,2451853611
0b000f01,0b00cb01,10000,100,442438326,23,2452202247,2452202247,37106271,2452202270
0b002301,0b00cb01,10000,100,444188902,58,2452921628,2452921628,37253037,2452921686
0b002701,0b00cb01,10000,100,443280227,65,2453206431,2453206431,37176857,2453206496
