src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000801,0b001801,10000,100,442622950,0,364998010,364998010,37117708,364998010
0b000201,0b001801,10000,100,442622950,0,366572089,366572089,37117708,366572089
0b000301,0b001801,10000,100,442622950,0,367060563,367060563,37117708,367060563
0b000401,0b001801,10000,100,442622950,0,368638352,368638352,37117708,368638352
0b000501,0b001801,10000,100,442622950,0,368931573,368931573,37117708,368931573
0b000601,0b001801,10000,100,442622950,0,369240166,369240166,37117708,369240166
0b000001,0b001801,10000,100,442622950,0,369451043,369451043,37117708,369451043
0b000701,0b001801,10000,100,442622950,0,370928744,370928744,37117708,370928744
0b000901,0b001801,10000,100,442622950,0,375434580,375434580,37117708,375434580
0b000101,0b001801,10000,100,442622950,0,377946192,377946192,37117708,377946192
