src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000101,0b00cb01,10000,100,442086526,4,2316577161,2316577161,37076776,2316577165
0b003f01,0b00cb01,10000,100,442448053,99,2318720964,2318720964,37107088,2318721063
0b001b01,0b00cb01,10000,100,442270374,49,2323499025,2323499025,37092190,2323499074
0b003101,0b00cb01,10000,100,441866045,84,2325019806,2325019806,37058292,2325019890
0b000f01,0b00cb01,10000,100,442413823,23,2325089241,2325089241,37104215,2325089264
0b001701,0b00cb01,10000,100,442383141,40,2326540660,2326540660,37101645,2326540700
0b000901,0b00cb01,10000,100,442572752,11,2327281112,2327281112,37117540,2327281123
0b002e01,0b00cb01,10000,100,442865639,75,2331670391,2331670391,37142096,2331670466
0b000301,0b00cb01,10000,100,442487955,5,2333209029,2333209029,37110430,2333209034
0b000b01,0b00cb01,10000,100,443065239,20,2333247299,2333247299,37158832,2333247319
0b003c01,0b00cb01,10000,100,442305901,94,2333986747,2333986747,37095167,2333986841
0b003d01,0b00cb01,10000,100,443033490,95,2336237500,2336237500,37156169,2336237595
0b003e01,0b00cb01,10000,100,442399593,96,2337142831,2337142831,37103023,2337142927
0b000801,0b00cb01,10000,100,442850231,11,2337144432,2337144432,37140806,2337144443
0b003701,0b00cb01,10000,100,441910758,91,2338661988,2338661988,37062038,2338662079
0b003b01,0b00cb01,10000,100,442510405,94,2338909859,2338909859,37112314,2338909953
0b000e01,0b00cb01,10000,100,442369121,22,2338969704,2338969704,37100470,2338969726
0b000001,0b00cb01,10000,100,442055212,2,2340567577,2340567577,37074152,2340567579
0b003301,0b00cb01,10000,100,441749666,86,2341848821,2341848821,37048533,2341848907
0b002d01,0b00cb01,10000,100,442791930,74,2342426591,2342426591,37135915,2342426665
0b001201,0b00cb01,10000,100,442579512,29,2343032414,2343032414,37118108,2343032443
0b002601,0b00cb01,10000,100,441988043,69,2343305783,2343305783,37068521,2343305852
0b000a01,0b00cb01,10000,100,442560783,14,2343434471,2343434471,37116536,2343434485
0b002001,0b00cb01,10000,100,441908201,62,2344393673,2344393673,37061826,2344393735
0b000601,0b00cb01,10000,100,442403018,8,2344599572,2344599572,37103312,2344599580
0b003901,0b00cb01,10000,100,442299518,92,2344698303,2344698303,37094633,2344698395
0b000d01,0b00cb01,10000,100,443280227,22,2344997941,2344997941,37176857,2344997963
0b001f01,0b00cb01,10000,100,442825002,58,2345004051,2345004051,37138692,2345004109
0b003601,0b00cb01,10000,100,443108392,90,2345376474,2345376474,37162449,2345376564
0b001a01,0b00cb01,10000,100,441610566,43,2345923540,2345923540,37036871,2345923583
0b002901,0b00cb01,10000,100,443686486,70,2346279376,2346279376,37210916,2346279446
0b002301,0b00cb01,10000,100,442570820,65,2346336969,2346336969,37117378,2346337034
0b002c01,0b00cb01,10000,100,443143842,74,2346354046,2346354046,37165420,2346354120
0b000c01,0b00cb01,10000,100,442882945,22,2346482329,2346482329,37143546,2346482351
0b001901,0b00cb01,10000,100,442776184,41,2346535282,2346535282,37134598,2346535323
0b002501,0b00cb01,10000,100,442543046,68,2346585975,2346585975,37115052,2346586043
0b003001,0b00cb01,10000,100,442251144,80,2346752974,2346752974,37090579,2346753054
0b001801,0b00cb01,10000,100,442591048,41,2346793690,2346793690,37119077,2346793731
0b001001,0b00cb01,10000,100,443214934,27,2346943348,2346943348,37171380,2346943375
0b002b01,0b00cb01,10000,100,442641479,73,2347134078,2347134078,37123303,2347134151
0b002f01,0b00cb01,10000,100,441873128,78,2347283736,2347283736,37058886,2347283814
0b000701,0b00cb01,10000,100,441800063,9,2347335522,2347335522,37052760,2347335531
0b003a01,0b00cb01,10000,100,442518303,92,2347442122,2347442122,37112977,2347442214
0b001d01,0b00cb01,10000,100,442185918,54,2347569891,2347569891,37085107,2347569945
0b001e01,0b00cb01,10000,100,442512341,55,2347894451,2347894451,37112477,2347894506
0b002701,0b00cb01,10000,100,442727168,69,2348273681,2348273681,37130488,2348273750
0b003401,0b00cb01,10000,100,442696687,88,2348333148,2348333148,37127931,2348333236
0b003201,0b00cb01,10000,100,442444248,84,2348402231,2348402231,37106768,2348402315
0b001401,0b00cb01,10000,100,443416361,32,2348662228,2348662228,37188270,2348662260
0b002a01,0b00cb01,10000,100,442117240,72,2348868217,2348868217,37079352,2348868289
0b002801,0b00cb01,10000,100,441813827,69,2348951787,2348951787,37053911,2348951856
0b001301,0b00cb01,10000,100,442429273,31,2348956332,2348956332,37105513,2348956363
0b001601,0b00cb01,10000,100,441896576,39,2349028488,2349028488,37060850,2349028527
0b003801,0b00cb01,10000,100,442496649,91,2349155007,2349155007,37111160,2349155098
0b000201,0b00cb01,10000,100,442945507,5,2349209244,2349209244,37148793,2349209249
0b002101,0b00cb01,10000,100,442438326,62,2349299362,2349299362,37106271,2349299424
0b002401,0b00cb01,10000,100,442817923,66,2349895425,2349895425,37138094,2349895491
0b000501,0b00cb01,10000,100,441947869,6,2350027113,2350027113,37065149,2350027119
0b001c01,0b00cb01,10000,100,442751047,50,2350420770,2350420770,37132491,2350420820
0b000401,0b00cb01,10000,100,443074581,5,2350604793,2350604793,37159614,2350604798
0b002201,0b00cb01,10000,100,442973506,64,2350725217,2350725217,37151140,2350725281
0b001501,0b00cb01,10000,100,443136026,39,2350825322,2350825322,37164768,2350825361
0b001101,0b00cb01,10000,100,442922748,28,2350921172,2350921172,37146884,2350921200
0b003501,0b00cb01,10000,100,444188902,89,2351444810,2351444810,37253037,2351444899
