src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000e01,0b00cb01,10000,100,441947869,20,1574528802,1644528802,37065149,1574528822
0b002701,0b00cb01,10000,100,441908201,48,1574672131,1821672131,37061826,1574672179
0b003501,0b00cb01,10000,100,442518303,73,1576411179,1894411179,37112977,1576411252
0b003a01,0b00cb01,10000,100,441749666,90,1582952024,1971952024,37048533,1582952114
0b000401,0b00cb01,10000,100,442865639,3,1587925826,1587925826,37142096,1587925829
0b001101,0b00cb01,10000,100,442776184,35000022,1925210899,2031210899,37134598,1960210921
0b001801,0b00cb01,10000,100,442591048,35000028,1929519955,2070519955,37119077,1964519983
0b002001,0b00cb01,10000,100,442973506,35000039,1930243220,2142243220,37151140,1965243259
0b000c01,0b00cb01,10000,100,442055212,35000018,1931673536,2001673536,37074152,1966673554
0b002401,0b00cb01,10000,100,442696687,35000044,1932207169,2144207169,37127931,1967207213
0b001b01,0b00cb01,10000,100,442399593,70000030,2077628567,2218628567,37103023,2147628597
0b003c01,0b00cb01,10000,100,442251144,70000093,2078023702,2502023702,37090579,2148023795
0b003801,0b00cb01,10000,100,442791930,70000081,2078776646,2467776646,37135915,2148776727
0b002601,0b00cb01,10000,100,442825002,70000045,2080374431,2292374431,37138692,2150374476
0b000a01,0b00cb01,10000,100,442751047,70000016,2082826638,2152826638,37132491,2152826654
0b001d01,0b00cb01,10000,100,442817923,70000036,2084509141,2260509141,37138094,2154509177
0b003b01,0b00cb01,10000,100,442270374,106000093,2145807637,2534807637,37092190,2251807730
0b000001,0b00cb01,10000,100,441896576,106000000,2148541723,2148541723,37060850,2254541723
0b001301,0b00cb01,10000,100,442572752,106000023,2150054984,2256054984,37117540,2256055007
0b001f01,0b00cb01,10000,100,442496649,106000038,2151304533,2363304533,37111160,2257304571
0b003401,0b00cb01,10000,100,442570820,106000072,2152256524,2470256524,37117378,2258256596
0b002a01,0b00cb01,10000,100,443108392,106000053,2152557520,2435557520,37162449,2258557573
0b002201,0b00cb01,10000,100,442117240,141000041,2177791576,2389791576,37079352,2318791617
0b003701,0b00cb01,10000,100,441988043,141000080,2179039613,2568039613,37068521,2320039693
0b002801,0b00cb01,10000,100,442369121,141000048,2179926200,2426926200,37100470,2320926248
0b000901,0b00cb01,10000,100,442383141,141000013,2181655647,2216655647,37101645,2322655660
0b002d01,0b00cb01,10000,100,442579512,141000056,2182284230,2465284230,37118108,2323284286
0b001701,0b00cb01,10000,100,442727168,141000026,2183908744,2324908744,37130488,2324908770
0b001e01,0b00cb01,10000,100,442850231,141000036,2184130147,2360130147,37140806,2325130183
0b002e01,0b00cb01,10000,100,441813827,176000057,2181297629,2464297629,37053911,2357297686
0b000201,0b00cb01,10000,100,443143842,176000002,2184309482,2184309482,37165420,2360309484
0b001401,0b00cb01,10000,100,442560783,212000024,2190073749,2296073749,37116536,2402073773
0b000501,0b00cb01,10000,100,442413823,212000009,2190933371,2225933371,37104215,2402933380
0b002501,0b00cb01,10000,100,442185918,212000044,2191180608,2403180608,37085107,2403180652
0b003301,0b00cb01,10000,100,442641479,212000066,2191241264,2509241264,37123303,2403241330
0b001201,0b00cb01,10000,100,442403018,212000023,2191352453,2297352453,37103312,2403352476
0b003f01,0b00cb01,10000,100,442945507,212000098,2191737786,2615737786,37148793,2403737884
0b000101,0b00cb01,10000,100,442882945,212000001,2192238043,2192238043,37143546,2404238044
0b001c01,0b00cb01,10000,100,443280227,212000034,2193244492,2334244492,37176857,2405244526
0b001a01,0b00cb01,10000,100,441800063,247000030,2174309234,2315309234,37052760,2421309264
0b001601,0b00cb01,10000,100,443065239,247000025,2176616340,2317616340,37158832,2423616365
0b002301,0b00cb01,10000,100,443136026,247000042,2177388737,2389388737,37164768,2424388779
0b003d01,0b00cb01,10000,100,441610566,283000093,2160287563,2584287563,37036871,2443287656
