src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000001,0b00cb01,10000,100,442496649,4,270507577,270507577,37111160,270507581
0b000401,0b00cb01,10000,100,442518303,20,276548974,311548974,37112977,276548994
0b000901,0b00cb01,10000,100,441910758,83,307848767,377848767,37062038,307848850
0b000501,0b00cb01,10000,100,442579512,35000023,317173942,352173942,37118108,352173965
0b000201,0b00cb01,10000,100,442369121,35000015,324346262,324346262,37100470,359346277
0b000701,0b00cb01,10000,100,442572752,35000060,327388386,362388386,37117540,362388446
0b000101,0b00cb01,10000,100,443033490,35000011,330915619,330915619,37156169,365915630
0b000601,0b00cb01,10000,100,442429273,35000035,333511796,368511796,37105513,368511831
0b000801,0b00cb01,10000,100,443686486,35000066,335227773,370227773,37210916,370227839
0b000301,0b00cb01,10000,100,442791930,70000019,302778076,337778076,37135915,372778095
