src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000101,0b00cb01,10000,100,442117240,10,1145606910,1145606910,37079352,1145606920
0b001e01,0b00cb01,10000,100,442727168,91,1149804820,1149804820,37130488,1149804911
0b001401,0b00cb01,10000,100,441749666,57,1154806325,1154806325,37048533,1154806382
0b001c01,0b00cb01,10000,100,442518303,84,1156691671,1156691671,37112977,1156691755
0b000b01,0b00cb01,10000,100,442751047,28,1163394482,1163394482,37132491,1163394510
0b000901,0b00cb01,10000,100,442448053,19,1164652281,1164652281,37107088,1164652300
0b001a01,0b00cb01,10000,100,442369121,79,1165242862,1165242862,37100470,1165242941
0b000001,0b00cb01,10000,100,441908201,4,1165464400,1165464400,37061826,1165464404
0b001d01,0b00cb01,10000,100,441896576,84,1166669197,1166669197,37060850,1166669281
0b001101,0b00cb01,10000,100,441610566,48,1166820425,1166820425,37036871,1166820473
0b000201,0b00cb01,10000,100,442429273,12,1167198800,1167198800,37105513,1167198812
0b000301,0b00cb01,10000,100,441910758,13,1167265678,1167265678,37062038,1167265691
0b001f01,0b00cb01,10000,100,442496649,93,1167691692,1167691692,37111160,1167691785
0b001001,0b00cb01,10000,100,441988043,45,1168850593,1168850593,37068521,1168850638
0b000c01,0b00cb01,10000,100,442299518,29,1169194523,1169194523,37094633,1169194552
0b000601,0b00cb01,10000,100,442579512,15,1169824053,1169824053,37118108,1169824068
0b000401,0b00cb01,10000,100,442850231,14,1170896685,1170896685,37140806,1170896699
0b000d01,0b00cb01,10000,100,442776184,34,1171019025,1171019025,37134598,1171019059
0b001301,0b00cb01,10000,100,442055212,55,1171329693,1171329693,37074152,1171329748
0b001601,0b00cb01,10000,100,442572752,63,1171397476,1171397476,37117540,1171397539
0b001501,0b00cb01,10000,100,442825002,59,1171514182,1171514182,37138692,1171514241
0b000e01,0b00cb01,10000,100,443686486,34,1171564297,1171564297,37210916,1171564331
0b001701,0b00cb01,10000,100,442973506,74,1172811301,1172811301,37151140,1172811375
0b001901,0b00cb01,10000,100,443033490,74,1173411019,1173411019,37156169,1173411093
0b001b01,0b00cb01,10000,100,442251144,80,1173840221,1173840221,37090579,1173840301
0b000f01,0b00cb01,10000,100,443416361,35,1173976086,1173976086,37188270,1173976121
0b000a01,0b00cb01,10000,100,442791930,24,1174084327,1174084327,37135915,1174084351
0b001801,0b00cb01,10000,100,441813827,74,1174426201,1174426201,37053911,1174426275
0b001201,0b00cb01,10000,100,443143842,52,1174473537,1174473537,37165420,1174473589
0b000701,0b00cb01,10000,100,441800063,18,1174698980,1174698980,37052760,1174698998
0b000801,0b00cb01,10000,100,442444248,19,1176768792,1176768792,37106768,1176768811
0b000501,0b00cb01,10000,100,444188902,14,1177188364,1177188364,37253037,1177188378
