src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b003401,0b00cb01,10000,100,442487955,82,2314600720,2314600720,37110430,2314600802
0b003001,0b00cb01,10000,100,442438326,73,2324137458,2324137458,37106271,2324137531
0b001901,0b00cb01,10000,100,442579512,41,2328819647,2328819647,37118108,2328819688
0b000001,0b00cb01,10000,100,442543046,0,2329074920,2329074920,37115052,2329074920
0b000b01,0b00cb01,10000,100,442696687,14,2331414900,2331414900,37127931,2331414914
0b001501,0b00cb01,10000,100,442251144,32,2331663731,2331663731,37090579,2331663763
0b000701,0b00cb01,10000,100,442305901,12,2335761453,2335761453,37095167,2335761465
0b001001,0b00cb01,10000,100,442817923,23,2335856305,2335856305,37138094,2335856328
0b001201,0b00cb01,10000,100,442776184,28,2336250983,2336250983,37134598,2336251011
0b001f01,0b00cb01,10000,100,442270374,51,2336808338,2336808338,37092190,2336808389
0b003f01,0b00cb01,10000,100,441873128,99,2336905331,2336905331,37058886,2336905430
0b001701,0b00cb01,10000,100,441947869,40,2337282366,2337282366,37065149,2337282406
0b003601,0b00cb01,10000,100,442973506,83,2337906112,2337906112,37151140,2337906195
0b002f01,0b00cb01,10000,100,441866045,71,2338310839,2338310839,37058292,2338310910
0b000901,0b00cb01,10000,100,442403018,13,2338405190,2338405190,37103312,2338405203
0b000501,0b00cb01,10000,100,441910758,9,2338830633,2338830633,37062038,2338830642
0b000a01,0b00cb01,10000,100,441800063,14,2339026765,2339026765,37052760,2339026779
0b003101,0b00cb01,10000,100,442922748,76,2339184881,2339184881,37146884,2339184957
0b001601,0b00cb01,10000,100,441749666,38,2339317693,2339317693,37048533,2339317731
0b002401,0b00cb01,10000,100,442299518,55,2339321871,2339321871,37094633,2339321926
0b003701,0b00cb01,10000,100,442444248,84,2339647723,2339647723,37106768,2339647807
0b001a01,0b00cb01,10000,100,442591048,43,2340062688,2340062688,37119077,2340062731
0b002301,0b00cb01,10000,100,442727168,55,2340795832,2340795832,37130488,2340795887
0b002a01,0b00cb01,10000,100,442383141,62,2340814349,2340814349,37101645,2340814411
0b000f01,0b00cb01,10000,100,443033490,22,2342350679,2342350679,37156169,2342350701
0b003a01,0b00cb01,10000,100,442369121,86,2343462081,2343462081,37100470,2343462167
0b002201,0b00cb01,10000,100,441896576,54,2343462743,2343462743,37060850,2343462797
0b003c01,0b00cb01,10000,100,441908201,96,2344250141,2344250141,37061826,2344250237
0b000201,0b00cb01,10000,100,442945507,5,2344287460,2344287460,37148793,2344287465
0b003901,0b00cb01,10000,100,442510405,85,2344372159,2344372159,37112314,2344372244
0b000601,0b00cb01,10000,100,442572752,12,2344507917,2344507917,37117540,2344507929
0b001d01,0b00cb01,10000,100,442413823,45,2344586222,2344586222,37104215,2344586267
0b003501,0b00cb01,10000,100,442882945,83,2344592903,2344592903,37143546,2344592986
0b000c01,0b00cb01,10000,100,444188902,16,2344811501,2344811501,37253037,2344811517
0b003d01,0b00cb01,10000,100,442825002,98,2345531614,2345531614,37138692,2345531712
0b003b01,0b00cb01,10000,100,442055212,93,2345681370,2345681370,37074152,2345681463
0b002c01,0b00cb01,10000,100,441988043,64,2345865666,2345865666,37068521,2345865730
0b000e01,0b00cb01,10000,100,442448053,19,2346073053,2346073053,37107088,2346073072
0b000101,0b00cb01,10000,100,441813827,3,2346449958,2346449958,37053911,2346449961
0b002d01,0b00cb01,10000,100,442399593,65,2347267663,2347267663,37103023,2347267728
0b000d01,0b00cb01,10000,100,442086526,18,2347441889,2347441889,37076776,2347441907
0b003e01,0b00cb01,10000,100,442429273,99,2347751755,2347751755,37105513,2347751854
0b002901,0b00cb01,10000,100,443280227,61,2347890507,2347890507,37176857,2347890568
0b002801,0b00cb01,10000,100,443214934,61,2348274460,2348274460,37171380,2348274521
0b003801,0b00cb01,10000,100,443136026,85,2348407241,2348407241,37164768,2348407326
0b001e01,0b00cb01,10000,100,443065239,48,2348409707,2348409707,37158832,2348409755
0b002001,0b00cb01,10000,100,443416361,51,2348445924,2348445924,37188270,2348445975
0b001101,0b00cb01,10000,100,441610566,28,2348750481,2348750481,37036871,2348750509
0b001301,0b00cb01,10000,100,442751047,30,2348804287,2348804287,37132491,2348804317
0b002601,0b00cb01,10000,100,442570820,59,2348910279,2348910279,37117378,2348910338
0b002101,0b00cb01,10000,100,442512341,52,2349685872,2349685872,37112477,2349685924
0b001c01,0b00cb01,10000,100,442117240,43,2350035808,2350035808,37079352,2350035851
0b002b01,0b00cb01,10000,100,443686486,62,2350224862,2350224862,37210916,2350224924
0b001801,0b00cb01,10000,100,442865639,41,2350269430,2350269430,37142096,2350269471
0b000801,0b00cb01,10000,100,443143842,13,2350562883,2350562883,37165420,2350562896
0b002e01,0b00cb01,10000,100,442518303,67,2350766996,2350766996,37112977,2350767063
0b000401,0b00cb01,10000,100,443074581,8,2350806689,2350806689,37159614,2350806697
0b000301,0b00cb01,10000,100,442850231,7,2351036230,2351036230,37140806,2351036237
0b002701,0b00cb01,10000,100,442791930,61,2351074953,2351074953,37135915,2351075014
0b003301,0b00cb01,10000,100,442185918,79,2351078889,2351078889,37085107,2351078968
0b003201,0b00cb01,10000,100,442560783,78,2351614945,2351614945,37116536,2351615023
0b002501,0b00cb01,10000,100,442641479,59,2351776551,2351776551,37123303,2351776610
0b001b01,0b00cb01,10000,100,442496649,43,2351910324,2351910324,37111160,2351910367
0b001401,0b00cb01,10000,100,443108392,31,2353807818,2353807818,37162449,2353807849
