src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b002401,0b00cb01,10000,100,442086526,58,1349012669,1596012669,37076776,1349012727
0b002101,0b00cb01,10000,100,442185918,54,1366749684,1578749684,37085107,1366749738
0b000f01,0b00cb01,10000,100,442496649,22,1375183152,1445183152,37111160,1375183174
0b003f01,0b00cb01,10000,100,442444248,98,1422714958,1846714958,37106768,1422715056
0b000901,0b00cb01,10000,100,443033490,35000017,1827362596,1897362596,37156169,1862362613
0b001601,0b00cb01,10000,100,442117240,35000034,1834295094,1940295094,37079352,1869295128
0b001301,0b00cb01,10000,100,441800063,35000032,1838946756,1944946756,37052760,1873946788
0b000001,0b00cb01,10000,100,443214934,35000004,1842336001,1842336001,37171380,1877336005
0b000201,0b00cb01,10000,100,443686486,35000007,1853593330,1853593330,37210916,1888593337
0b001901,0b00cb01,10000,100,442543046,70000041,1963112903,2104112903,37115052,2033112944
0b000601,0b00cb01,10000,100,441910758,70000010,1964142447,1999142447,37062038,2034142457
0b002d01,0b00cb01,10000,100,442560783,70000070,1970111647,2253111647,37116536,2040111717
0b001801,0b00cb01,10000,100,442922748,70000040,1980895266,2086895266,37146884,2050895306
0b003c01,0b00cb01,10000,100,442403018,70000095,1983332096,2407332096,37103312,2053332191
0b000b01,0b00cb01,10000,100,443074581,70000019,1987132045,2057132045,37159614,2057132064
0b003601,0b00cb01,10000,100,442776184,70000085,1990155687,2379155687,37134598,2060155772
0b003d01,0b00cb01,10000,100,442299518,70000095,2000625591,2424625591,37094633,2070625686
0b001a01,0b00cb01,10000,100,442512341,70000042,2010051238,2151051238,37112477,2080051280
0b000501,0b00cb01,10000,100,442570820,106000009,2014227075,2049227075,37117378,2120227084
0b001001,0b00cb01,10000,100,443280227,106000022,2014387937,2084387937,37176857,2120387959
0b001b01,0b00cb01,10000,100,442305901,70000043,2050552248,2191552248,37095167,2120552291
0b002001,0b00cb01,10000,100,442518303,106000053,2025663227,2237663227,37112977,2131663280
0b003801,0b00cb01,10000,100,441988043,106000087,2028186981,2417186981,37068521,2134187068
0b003b01,0b00cb01,10000,100,442882945,106000094,2037367185,2461367185,37143546,2143367279
0b000701,0b00cb01,10000,100,442696687,106000016,2043459272,2078459272,37127931,2149459288
0b000e01,0b00cb01,10000,100,441908201,141000021,2042644828,2112644828,37061826,2183644849
0b002901,0b00cb01,10000,100,441896576,141000067,2048413331,2331413331,37060850,2189413398
