src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000701,0b00cb01,10000,100,442429273,23,650625680,720625680,37105513,650625703
0b000201,0b00cb01,10000,100,442751047,16,683081184,683081184,37132491,683081200
0b000501,0b00cb01,10000,100,441610566,22,713633195,748633195,37036871,713633217
0b000f01,0b00cb01,10000,100,443686486,35000050,878084450,983084450,37210916,913084500
0b001301,0b00cb01,10000,100,441800063,35000064,917976568,1058976568,37052760,952976632
0b000401,0b00cb01,10000,100,442791930,35000020,924491692,959491692,37135915,959491712
0b001901,0b00cb01,10000,100,442496649,35000083,973953459,1114953459,37111160,1008953542
0b001701,0b00cb01,10000,100,442299518,70000074,992701408,1133701408,37094633,1062701482
0b001e01,0b00cb01,10000,100,443416361,70000098,993694179,1204694179,37188270,1063694277
0b000001,0b00cb01,10000,100,441813827,70000004,996630799,996630799,37053911,1066630803
0b001501,0b00cb01,10000,100,444188902,70000070,1000197401,1141197401,37253037,1070197471
0b000e01,0b00cb01,10000,100,442850231,105000049,1022284595,1127284595,37140806,1127284644
0b001101,0b00cb01,10000,100,442117240,105000059,1024705635,1129705635,37079352,1129705694
0b000801,0b00cb01,10000,100,443143842,105000031,1030931481,1100931481,37165420,1135931512
0b001801,0b00cb01,10000,100,442369121,105000082,1035071815,1176071815,37100470,1140071897
0b001401,0b00cb01,10000,100,442776184,105000069,1040801425,1181801425,37134598,1145801494
0b001a01,0b00cb01,10000,100,442579512,105000087,1042788886,1218788886,37118108,1147788973
0b000d01,0b00cb01,10000,100,443033490,105000049,1044602600,1149602600,37156169,1149602649
0b001001,0b00cb01,10000,100,442727168,141000054,1013872531,1118872531,37130488,1154872585
0b001c01,0b00cb01,10000,100,441910758,141000089,1017194220,1193194220,37062038,1158194309
0b001d01,0b00cb01,10000,100,441988043,141000091,1022487110,1233487110,37068521,1163487201
0b000a01,0b00cb01,10000,100,442444248,141000040,1023655007,1093655007,37106768,1164655047
0b000901,0b00cb01,10000,100,441908201,141000036,1023815386,1093815386,37061826,1164815422
0b000b01,0b00cb01,10000,100,441749666,141000044,1024300238,1129300238,37048533,1165300282
0b001b01,0b00cb01,10000,100,442973506,141000089,1025609811,1201609811,37151140,1166609900
0b001601,0b00cb01,10000,100,442825002,141000071,1029941363,1170941363,37138692,1170941434
0b000101,0b00cb01,10000,100,441896576,176000009,995737323,995737323,37060850,1171737332
0b001f01,0b00cb01,10000,100,442055212,176000098,995773193,1206773193,37074152,1171773291
0b000301,0b00cb01,10000,100,442572752,176000017,999417015,1034417015,37117540,1175417032
0b000601,0b00cb01,10000,100,442448053,211000023,965162407,1000162407,37107088,1176162430
0b001201,0b00cb01,10000,100,442251144,211000060,967053697,1108053697,37090579,1178053757
0b000c01,0b00cb01,10000,100,442518303,211000045,967449622,1072449622,37112977,1178449667
