src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000c01,0b00cb01,10000,100,441610566,42,1240270595,1240270595,37036871,1240270637
0b001301,0b00cb01,10000,100,441749666,54,1240451078,1240451078,37048533,1240451132
0b000401,0b00cb01,10000,100,442251144,11,1240668718,1240668718,37090579,1240668729
0b000f01,0b00cb01,10000,100,441988043,52,1241189215,1241189215,37068521,1241189267
0b001901,0b00cb01,10000,100,442448053,69,1241218304,1241218304,37107088,1241218373
0b000101,0b00cb01,10000,100,441813827,5,1241431294,1241431294,37053911,1241431299
0b001a01,0b00cb01,10000,100,441800063,72,1241468112,1241468112,37052760,1241468184
0b000901,0b00cb01,10000,100,442117240,24,1241977567,1241977567,37079352,1241977591
0b000801,0b00cb01,10000,100,442444248,24,1242009952,1242009952,37106768,1242009976
0b000601,0b00cb01,10000,100,441910758,16,1242126403,1242126403,37062038,1242126419
0b001001,0b00cb01,10000,100,441896576,53,1242185660,1242185660,37060850,1242185713
0b000201,0b00cb01,10000,100,441908201,10,1242321019,1242321019,37061826,1242321029
0b000501,0b00cb01,10000,100,442518303,16,1242333312,1242333312,37112977,1242333328
0b001201,0b00cb01,10000,100,442579512,54,1242343035,1242343035,37118108,1242343089
0b000701,0b00cb01,10000,100,442496649,23,1242482115,1242482115,37111160,1242482138
0b001701,0b00cb01,10000,100,442299518,62,1242617823,1242617823,37094633,1242617885
0b001e01,0b00cb01,10000,100,442791930,93,1242651873,1242651873,37135915,1242651966
0b001f01,0b00cb01,10000,100,442751047,95,1242710158,1242710158,37132491,1242710253
0b000a01,0b00cb01,10000,100,442055212,30,1242927121,1242927121,37074152,1242927151
0b001c01,0b00cb01,10000,100,442369121,81,1242979139,1242979139,37100470,1242979220
0b001801,0b00cb01,10000,100,443416361,66,1242983467,1242983467,37188270,1242983533
0b001501,0b00cb01,10000,100,442429273,55,1243122931,1243122931,37105513,1243122986
0b001b01,0b00cb01,10000,100,443033490,79,1243167077,1243167077,37156169,1243167156
0b000e01,0b00cb01,10000,100,442776184,44,1243218172,1243218172,37134598,1243218216
0b000d01,0b00cb01,10000,100,442825002,44,1243233009,1243233009,37138692,1243233053
0b001101,0b00cb01,10000,100,442572752,54,1243255463,1243255463,37117540,1243255517
0b001d01,0b00cb01,10000,100,442727168,81,1243277646,1243277646,37130488,1243277727
0b001401,0b00cb01,10000,100,443143842,55,1243386224,1243386224,37165420,1243386279
0b000b01,0b00cb01,10000,100,442850231,40,1243417212,1243417212,37140806,1243417252
0b000301,0b00cb01,10000,100,443686486,11,1243434374,1243434374,37210916,1243434385
0b000001,0b00cb01,10000,100,442973506,3,1243480388,1243480388,37151140,1243480391
0b001601,0b00cb01,10000,100,444188902,58,1243560644,1243560644,37253037,1243560702
