src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000f01,0b00cb01,10000,100,442299518,77,492315135,597315135,37094633,492315212
0b000601,0b00cb01,10000,100,442429273,39,492588268,527588268,37105513,492588307
0b000201,0b00cb01,10000,100,442579512,29,492756154,492756154,37118108,492756183
0b000d01,0b00cb01,10000,100,443686486,72,495167846,600167846,37210916,495167918
0b000e01,0b00cb01,10000,100,442518303,74,496236764,601236764,37112977,496236838
0b000c01,0b00cb01,10000,100,442791930,105000067,424967193,494967193,37135915,529967260
0b000a01,0b00cb01,10000,100,442727168,105000057,425709406,495709406,37130488,530709463
0b000501,0b00cb01,10000,100,442850231,105000036,425733685,460733685,37140806,530733721
0b000101,0b00cb01,10000,100,441813827,35000003,557063670,557063670,37053911,592063673
0b000801,0b00cb01,10000,100,441910758,35000046,560400966,630400966,37062038,595401012
0b000701,0b00cb01,10000,100,442572752,35000040,560417801,595417801,37117540,595417841
0b000b01,0b00cb01,10000,100,442369121,70000065,533357091,603357091,37100470,603357156
0b000901,0b00cb01,10000,100,441610566,70000049,533822718,603822718,37036871,603822767
0b000301,0b00cb01,10000,100,442496649,70000030,535099639,535099639,37111160,605099669
0b000401,0b00cb01,10000,100,442825002,70000030,535661674,535661674,37138692,605661704
0b000001,0b00cb01,10000,100,443033490,70000000,536828448,536828448,37156169,606828448
