src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000c01,0b00cb01,10000,100,442825002,27,999231519,1069231519,37138692,999231546
0b001201,0b00cb01,10000,100,441988043,41,1000976384,1105976384,37068521,1000976425
0b000201,0b00cb01,10000,100,441910758,2,1002065669,1002065669,37062038,1002065671
0b001e01,0b00cb01,10000,100,441896576,94,1007620694,1218620694,37060850,1007620788
0b001101,0b00cb01,10000,100,442751047,40,1012731923,1117731923,37132491,1012731963
0b000e01,0b00cb01,10000,100,443143842,35000028,1028027234,1133027234,37165420,1063027262
0b000d01,0b00cb01,10000,100,443416361,35000028,1028434484,1098434484,37188270,1063434512
0b001001,0b00cb01,10000,100,442251144,35000039,1033658371,1138658371,37090579,1068658410
0b001f01,0b00cb01,10000,100,442973506,141000097,1015215077,1226215077,37151140,1156215174
0b001d01,0b00cb01,10000,100,442791930,141000093,1017338215,1228338215,37135915,1158338308
0b001a01,0b00cb01,10000,100,442055212,141000083,1018294716,1159294716,37074152,1159294799
0b001801,0b00cb01,10000,100,441800063,141000079,1021737255,1162737255,37052760,1162737334
0b000801,0b00cb01,10000,100,442496649,141000012,1022068981,1092068981,37111160,1163068993
0b001601,0b00cb01,10000,100,442448053,141000076,1022141092,1163141092,37107088,1163141168
0b001301,0b00cb01,10000,100,442776184,141000047,1022861701,1163861701,37134598,1163861748
0b000301,0b00cb01,10000,100,442850231,141000004,1025362094,1025362094,37140806,1166362098
0b000601,0b00cb01,10000,100,442299518,211000009,959450658,994450658,37094633,1170450667
0b001c01,0b00cb01,10000,100,442444248,211000092,962419626,1173419626,37106768,1173419718
0b000a01,0b00cb01,10000,100,441908201,211000015,962516168,1032516168,37061826,1173516183
0b000101,0b00cb01,10000,100,442117240,176000001,1001570971,1001570971,37079352,1177570972
0b001701,0b00cb01,10000,100,442579512,211000078,967342631,1108342631,37118108,1178342709
0b000701,0b00cb01,10000,100,442369121,70000011,1117776558,1152776558,37100470,1187776569
0b001501,0b00cb01,10000,100,441749666,70000065,1118713755,1259713755,37048533,1188713820
0b000501,0b00cb01,10000,100,441813827,70000008,1119396169,1154396169,37053911,1189396177
0b000b01,0b00cb01,10000,100,442518303,70000017,1120300716,1190300716,37112977,1190300733
0b000001,0b00cb01,10000,100,442429273,70000001,1121500160,1121500160,37105513,1191500161
0b001401,0b00cb01,10000,100,443686486,70000048,1121820241,1262820241,37210916,1191820289
0b000901,0b00cb01,10000,100,442727168,105000013,1129807737,1199807737,37130488,1234807750
0b000401,0b00cb01,10000,100,441610566,105000007,1130809713,1130809713,37036871,1235809720
0b001901,0b00cb01,10000,100,443033490,105000082,1131746088,1272746088,37156169,1236746170
0b000f01,0b00cb01,10000,100,444188902,105000033,1132131940,1237131940,37253037,1237131973
0b001b01,0b00cb01,10000,100,442572752,105000088,1134096654,1310096654,37117540,1239096742
