src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000201,0b00cb01,10000,100,442850231,33,270080017,305080017,37140806,270080050
0b000e01,0b00cb01,10000,100,443033490,99,274369825,379369825,37156169,274369924
0b000d01,0b00cb01,10000,100,441610566,35000098,462060233,567060233,37036871,497060331
0b000a01,0b00cb01,10000,100,442579512,35000087,468156356,538156356,37118108,503156443
0b000901,0b00cb01,10000,100,442369121,70000086,538329186,608329186,37100470,608329272
0b000301,0b00cb01,10000,100,442299518,70000036,538880464,573880464,37094633,608880500
0b000801,0b00cb01,10000,100,442496649,70000058,538999531,608999531,37111160,608999589
0b000101,0b00cb01,10000,100,442825002,70000014,539207663,539207663,37138692,609207677
0b000701,0b00cb01,10000,100,442727168,70000053,539481074,609481074,37130488,609481127
0b000501,0b00cb01,10000,100,442429273,70000045,540041108,610041108,37105513,610041153
0b000f01,0b00cb01,10000,100,443686486,70000099,540425319,645425319,37210916,610425418
0b000b01,0b00cb01,10000,100,441813827,105000091,518931277,623931277,37053911,623931368
0b000401,0b00cb01,10000,100,442518303,105000041,519154350,589154350,37112977,624154391
0b000601,0b00cb01,10000,100,442572752,105000052,519354932,589354932,37117540,624354984
0b000c01,0b00cb01,10000,100,441910758,105000097,519462760,624462760,37062038,624462857
0b000001,0b00cb01,10000,100,442791930,105000005,519546561,519546561,37135915,624546566
