src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000201,0b00cb01,10000,100,442791930,24,283319789,283319789,37135915,283319813
0b000801,0b00cb01,10000,100,442496649,92,289865088,324865088,37111160,289865180
0b000701,0b00cb01,10000,100,443033490,63,295693382,330693382,37156169,295693445
0b000101,0b00cb01,10000,100,442518303,35000023,318064543,318064543,37112977,353064566
0b000401,0b00cb01,10000,100,441910758,35000051,334374049,369374049,37062038,369374100
0b000901,0b00cb01,10000,100,442572752,35000098,334866447,404866447,37117540,369866545
0b000601,0b00cb01,10000,100,442429273,35000063,336013781,371013781,37105513,371013844
0b000501,0b00cb01,10000,100,443686486,35000061,336929055,371929055,37210916,371929116
0b000001,0b00cb01,10000,100,442369121,35000001,338374035,338374035,37100470,373374036
0b000301,0b00cb01,10000,100,442579512,70000025,305329214,340329214,37118108,375329239
