src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000a01,0b00cb01,10000,100,442496649,79,471092534,541092534,37111160,471092613
0b000601,0b00cb01,10000,100,443686486,58,494201255,529201255,37210916,494201313
0b000501,0b00cb01,10000,100,442791930,47,500416799,535416799,37135915,500416846
0b000d01,0b00cb01,10000,100,441610566,87,502291114,607291114,37036871,502291201
0b000901,0b00cb01,10000,100,442299518,79,503749062,538749062,37094633,503749141
0b000701,0b00cb01,10000,100,441910758,35000059,499641216,534641216,37062038,534641275
0b000401,0b00cb01,10000,100,442727168,35000046,504966868,504966868,37130488,539966914
0b000c01,0b00cb01,10000,100,442579512,35000084,515066453,585066453,37118108,550066537
0b000201,0b00cb01,10000,100,442850231,35000029,517845180,517845180,37140806,552845209
0b000e01,0b00cb01,10000,100,442572752,35000092,523158532,628158532,37117540,558158624
0b000b01,0b00cb01,10000,100,442825002,70000080,508623646,578623646,37138692,578623726
0b000f01,0b00cb01,10000,100,441813827,70000097,513354413,618354413,37053911,583354510
0b000301,0b00cb01,10000,100,442429273,70000034,515103309,515103309,37105513,585103343
0b000001,0b00cb01,10000,100,443033490,105000009,480726990,480726990,37156169,585726999
0b000801,0b00cb01,10000,100,442369121,105000068,482159974,517159974,37100470,587160042
0b000101,0b00cb01,10000,100,442518303,105000021,489046528,489046528,37112977,594046549
