src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000601,0b00cb01,10000,100,442496649,23,1133440282,1133440282,37111160,1133440305
0b000201,0b00cb01,10000,100,442579512,13,1144965467,1144965467,37118108,1144965480
0b000b01,0b00cb01,10000,100,441800063,35,1152020951,1152020951,37052760,1152020986
0b000301,0b00cb01,10000,100,442117240,15,1153922275,1153922275,37079352,1153922290
0b001b01,0b00cb01,10000,100,442973506,77,1156356979,1156356979,37151140,1156357056
0b001301,0b00cb01,10000,100,442518303,64,1158251827,1158251827,37112977,1158251891
0b001801,0b00cb01,10000,100,443416361,74,1162064610,1162064610,37188270,1162064684
0b000001,0b00cb01,10000,100,441896576,5,1163096003,1163096003,37060850,1163096008
0b001a01,0b00cb01,10000,100,442299518,77,1164011051,1164011051,37094633,1164011128
0b000c01,0b00cb01,10000,100,443033490,38,1164281796,1164281796,37156169,1164281834
0b000801,0b00cb01,10000,100,442369121,28,1164299913,1164299913,37100470,1164299941
0b001501,0b00cb01,10000,100,441813827,74,1164716181,1164716181,37053911,1164716255
0b000f01,0b00cb01,10000,100,442448053,46,1165344693,1165344693,37107088,1165344739
0b000e01,0b00cb01,10000,100,442751047,44,1166180097,1166180097,37132491,1166180141
0b001c01,0b00cb01,10000,100,441749666,78,1166184685,1166184685,37048533,1166184763
0b000a01,0b00cb01,10000,100,442791930,34,1167692502,1167692502,37135915,1167692536
0b001201,0b00cb01,10000,100,443686486,58,1167931560,1167931560,37210916,1167931618
0b001401,0b00cb01,10000,100,442825002,65,1170775391,1170775391,37138692,1170775456
0b001001,0b00cb01,10000,100,441988043,53,1171118780,1171118780,37068521,1171118833
0b000501,0b00cb01,10000,100,442251144,20,1172023028,1172023028,37090579,1172023048
0b000d01,0b00cb01,10000,100,441910758,41,1172562150,1172562150,37062038,1172562191
0b000901,0b00cb01,10000,100,443143842,34,1172670792,1172670792,37165420,1172670826
0b000101,0b00cb01,10000,100,442850231,6,1172796587,1172796587,37140806,1172796593
0b000701,0b00cb01,10000,100,442055212,24,1173056545,1173056545,37074152,1173056569
0b001901,0b00cb01,10000,100,442429273,75,1173383622,1173383622,37105513,1173383697
0b001e01,0b00cb01,10000,100,442727168,84,1173693552,1173693552,37130488,1173693636
0b001f01,0b00cb01,10000,100,444188902,96,1173804918,1173804918,37253037,1173805014
0b001701,0b00cb01,10000,100,442572752,74,1174325662,1174325662,37117540,1174325736
0b000401,0b00cb01,10000,100,441908201,18,1174675320,1174675320,37061826,1174675338
0b001d01,0b00cb01,10000,100,442776184,80,1174805228,1174805228,37134598,1174805308
0b001601,0b00cb01,10000,100,441610566,74,1175569735,1175569735,37036871,1175569809
0b001101,0b00cb01,10000,100,442444248,57,1176084661,1176084661,37106768,1176084718
