src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000a01,0b00cb01,10000,100,442299518,36,708374624,778374624,37094633,708374660
0b000901,0b00cb01,10000,100,442369121,32,736472631,806472631,37100470,736472663
0b001401,0b00cb01,10000,100,441813827,59,752712370,893712370,37053911,752712429
0b000701,0b00cb01,10000,100,441896576,20,762942125,797942125,37060850,762942145
0b001c01,0b00cb01,10000,100,442518303,35000086,904758896,1115758896,37112977,939758982
0b000301,0b00cb01,10000,100,442448053,35000007,919091091,919091091,37107088,954091098
0b001901,0b00cb01,10000,100,443143842,35000078,919232938,1130232938,37165420,954233016
0b001f01,0b00cb01,10000,100,442727168,35000099,953198360,1164198360,37130488,988198459
0b001201,0b00cb01,10000,100,442117240,70000050,960023377,1101023377,37079352,1030023427
0b001801,0b00cb01,10000,100,442825002,70000075,962772980,1138772980,37138692,1032773055
0b001b01,0b00cb01,10000,100,442572752,70000082,989257422,1200257422,37117540,1059257504
0b001a01,0b00cb01,10000,100,442429273,70000081,989308991,1200308991,37105513,1059309072
0b001701,0b00cb01,10000,100,441749666,105000073,988103917,1164103917,37048533,1093103990
0b001d01,0b00cb01,10000,100,444188902,105000088,991914507,1202914507,37253037,1096914595
0b000101,0b00cb01,10000,100,442251144,141000006,989075301,989075301,37090579,1130075307
0b000b01,0b00cb01,10000,100,443416361,141000037,996658846,1066658846,37188270,1137658883
0b000401,0b00cb01,10000,100,443033490,141000012,997785058,1032785058,37156169,1138785070
0b000201,0b00cb01,10000,100,442579512,141000006,1009198023,1009198023,37118108,1150198029
0b000c01,0b00cb01,10000,100,442496649,141000038,1009946540,1114946540,37111160,1150946578
0b001001,0b00cb01,10000,100,441988043,141000043,1017532908,1158532908,37068521,1158532951
0b001501,0b00cb01,10000,100,441800063,176000059,983447394,1159447394,37052760,1159447453
0b000801,0b00cb01,10000,100,442776184,141000030,1021044843,1091044843,37134598,1162044873
0b001101,0b00cb01,10000,100,441610566,176000046,987409974,1128409974,37036871,1163410020
0b001601,0b00cb01,10000,100,443686486,176000066,988628768,1164628768,37210916,1164628834
0b000f01,0b00cb01,10000,100,442444248,176000043,989817374,1130817374,37106768,1165817417
0b000501,0b00cb01,10000,100,441908201,211000015,958550678,993550678,37061826,1169550693
0b001301,0b00cb01,10000,100,441910758,211000051,961899563,1102899563,37062038,1172899614
0b001e01,0b00cb01,10000,100,442850231,211000098,963532729,1174532729,37140806,1174532827
0b000001,0b00cb01,10000,100,442791930,211000000,964099149,964099149,37135915,1175099149
0b000601,0b00cb01,10000,100,442055212,211000017,965300272,1000300272,37074152,1176300289
0b000d01,0b00cb01,10000,100,442751047,211000040,966073447,1071073447,37132491,1177073487
0b000e01,0b00cb01,10000,100,442973506,211000041,967804547,1108804547,37151140,1178804588
