src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000301,0b00cb01,10000,100,442518303,22,199665729,234665729,37112977,199665751
0b000201,0b00cb01,10000,100,442369121,10,217414225,252414225,37100470,217414235
0b000801,0b00cb01,10000,100,442496649,35000097,300262490,370262490,37111160,335262587
0b000101,0b00cb01,10000,100,443686486,35000004,301334298,301334298,37210916,336334302
0b000901,0b00cb01,10000,100,442429273,35000098,307372655,377372655,37105513,342372753
0b000001,0b00cb01,10000,100,441910758,70000002,293389061,293389061,37062038,363389063
0b000701,0b00cb01,10000,100,442572752,70000083,296027219,366027219,37117540,366027302
0b000401,0b00cb01,10000,100,443033490,70000039,298989235,333989235,37156169,368989274
0b000601,0b00cb01,10000,100,442791930,70000080,300724429,370724429,37135915,370724509
0b000501,0b00cb01,10000,100,442579512,70000054,301623828,371623828,37118108,371623882
