src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000401,0b00cb01,10000,100,442369121,49,371730337,371730386,37100470,371730386
0b000001,0b00cb01,10000,100,441910758,1,372876812,372876813,37062038,372876813
0b000601,0b00cb01,10000,100,442579512,69,372904427,372904496,37118108,372904496
0b000501,0b00cb01,10000,100,443686486,59,373074227,373074286,37210916,373074286
0b000301,0b00cb01,10000,100,442496649,48,373618672,373618720,37111160,373618720
0b000701,0b00cb01,10000,100,442518303,75,374252598,374252673,37112977,374252673
0b000801,0b00cb01,10000,100,442572752,79,376630385,376630464,37117540,376630464
0b000101,0b00cb01,10000,100,442791930,28,379681981,379682009,37135915,379682009
0b000901,0b00cb01,10000,100,443033490,95,382224534,382224629,37156169,382224629
0b000201,0b00cb01,10000,100,442429273,39,382388064,382388103,37105513,382388103
