src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b001101,0b00cb01,10000,100,441908201,61,859493232,964493232,37061826,859493293
0b000201,0b00cb01,10000,100,443143842,6,891987111,891987111,37165420,891987117
0b001501,0b00cb01,10000,100,442776184,81,908216625,1049216625,37134598,908216706
0b000801,0b00cb01,10000,100,443686486,23,914001327,949001327,37210916,914001350
0b001d01,0b00cb01,10000,100,441988043,99,925556601,1136556601,37068521,925556700
0b001b01,0b00cb01,10000,100,442369121,92,931666168,1107666168,37100470,931666260
0b001001,0b00cb01,10000,100,442117240,35000048,996649981,1101649981,37079352,1031650029
0b000601,0b00cb01,10000,100,442496649,35000016,1013439711,1048439711,37111160,1048439727
0b001801,0b00cb01,10000,100,441910758,35000087,1027077295,1203077295,37062038,1062077382
0b000001,0b00cb01,10000,100,442448053,35000004,1027088093,1027088093,37107088,1062088097
0b000401,0b00cb01,10000,100,442572752,35000014,1027199781,1027199781,37117540,1062199795
0b001c01,0b00cb01,10000,100,442055212,70000096,1009538564,1220538564,37074152,1079538660
0b001601,0b00cb01,10000,100,442825002,70000082,1023126386,1164126386,37138692,1093126468
0b001901,0b00cb01,10000,100,442444248,70000089,1027101883,1203101883,37106768,1097101972
0b000d01,0b00cb01,10000,100,442973506,70000034,1038174914,1108174914,37151140,1108174948
0b000f01,0b00cb01,10000,100,442429273,105000042,1024734617,1129734617,37105513,1129734659
0b001301,0b00cb01,10000,100,442251144,105000076,1025782473,1130782473,37090579,1130782549
0b000101,0b00cb01,10000,100,442518303,105000005,1028093542,1028093542,37112977,1133093547
0b001401,0b00cb01,10000,100,441610566,105000081,1029822657,1170822657,37036871,1134822738
0b001201,0b00cb01,10000,100,443416361,105000069,1039981152,1144981152,37188270,1144981221
0b000901,0b00cb01,10000,100,442727168,141000028,1009688033,1044688033,37130488,1150688061
0b000a01,0b00cb01,10000,100,442751047,141000030,1013793745,1048793745,37132491,1154793775
0b001701,0b00cb01,10000,100,443033490,141000085,1021242279,1197242279,37156169,1162242364
0b000501,0b00cb01,10000,100,442579512,176000015,989327548,989327548,37118108,1165327563
0b000c01,0b00cb01,10000,100,442850231,176000033,995815043,1065815043,37140806,1171815076
0b000e01,0b00cb01,10000,100,444188902,176000036,997015398,1067015398,37253037,1173015434
0b000b01,0b00cb01,10000,100,441813827,176000033,998021194,1068021194,37053911,1174021227
0b001a01,0b00cb01,10000,100,442299518,211000090,964521095,1140521095,37094633,1175521185
0b000301,0b00cb01,10000,100,441749666,176000007,1001707476,1001707476,37048533,1177707483
0b001f01,0b00cb01,10000,100,441896576,211000099,967152889,1178152889,37060850,1178152988
0b000701,0b00cb01,10000,100,442791930,211000021,967176740,1002176740,37135915,1178176761
0b001e01,0b00cb01,10000,100,441800063,211000099,969116095,1180116095,37052760,1180116194
