src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b001c01,0b00cb01,10000,100,442251144,79,1184341695,1184341695,37090579,1184341774
0b000001,0b00cb01,10000,100,442496649,1,1193132862,1193132862,37111160,1193132863
0b001a01,0b00cb01,10000,100,442444248,72,1193467569,1193467569,37106768,1193467641
0b000e01,0b00cb01,10000,100,441813827,33,1194051761,1194051761,37053911,1194051794
0b001601,0b00cb01,10000,100,442579512,67,1195301633,1195301633,37118108,1195301700
0b000801,0b00cb01,10000,100,443033490,19,1197519940,1197519940,37156169,1197519959
0b001f01,0b00cb01,10000,100,441896576,98,1199163339,1199163339,37060850,1199163437
0b000401,0b00cb01,10000,100,441988043,14,1199453991,1199453991,37068521,1199454005
0b000901,0b00cb01,10000,100,442776184,23,1201471777,1201471777,37134598,1201471800
0b001201,0b00cb01,10000,100,441910758,49,1202504099,1202504099,37062038,1202504148
0b001801,0b00cb01,10000,100,442369121,70,1203402732,1203402732,37100470,1203402802
0b000b01,0b00cb01,10000,100,444188902,28,1206026345,1206026345,37253037,1206026373
0b001b01,0b00cb01,10000,100,441749666,77,1208140759,1208140759,37048533,1208140836
0b000101,0b00cb01,10000,100,442572752,1,1209480435,1209480435,37117540,1209480436
0b000a01,0b00cb01,10000,100,443686486,23,1209650356,1209650356,37210916,1209650379
0b001301,0b00cb01,10000,100,442117240,57,1214245084,1214245084,37079352,1214245141
0b000d01,0b00cb01,10000,100,442973506,31,1215461718,1215461718,37151140,1215461749
0b001401,0b00cb01,10000,100,441610566,59,1216174357,1216174357,37036871,1216174416
0b000701,0b00cb01,10000,100,442727168,18,1217710560,1217710560,37130488,1217710578
0b000301,0b00cb01,10000,100,442751047,8,1218134676,1218134676,37132491,1218134684
0b000201,0b00cb01,10000,100,442299518,8,1219290315,1219290315,37094633,1219290323
0b001d01,0b00cb01,10000,100,442791930,88,1220670028,1220670028,37135915,1220670116
0b001901,0b00cb01,10000,100,442850231,71,1222632010,1222632010,37140806,1222632081
0b000c01,0b00cb01,10000,100,442429273,30,1223463463,1223463463,37105513,1223463493
0b000f01,0b00cb01,10000,100,441908201,38,1227111444,1227111444,37061826,1227111482
0b001701,0b00cb01,10000,100,441800063,68,1227625081,1227625081,37052760,1227625149
0b001501,0b00cb01,10000,100,442518303,64,1231354054,1231354054,37112977,1231354118
0b000501,0b00cb01,10000,100,442448053,15,1235196214,1235196214,37107088,1235196229
0b000601,0b00cb01,10000,100,442055212,17,1242856510,1242856510,37074152,1242856527
0b001e01,0b00cb01,10000,100,443143842,93,1252600542,1252600542,37165420,1252600635
0b001001,0b00cb01,10000,100,442825002,46,1267851614,1267851614,37138692,1267851660
0b001101,0b00cb01,10000,100,443416361,49,1271595713,1271595713,37188270,1271595762
