src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000701,0b00cb01,10000,100,442791930,27,812214443,847214443,37135915,812214470
0b000901,0b00cb01,10000,100,441988043,29,833216104,868216104,37068521,833216133
0b001c01,0b00cb01,10000,100,442299518,76,843666715,1054666715,37094633,843666791
0b001901,0b00cb01,10000,100,442117240,65,893452971,1069452971,37079352,893453036
0b001501,0b00cb01,10000,100,442369121,56,909403850,1050403850,37100470,909403906
0b001d01,0b00cb01,10000,100,441813827,35000085,958834976,1169834976,37053911,993835061
0b001101,0b00cb01,10000,100,443143842,35000046,964021424,1069021424,37165420,999021470
0b000601,0b00cb01,10000,100,442055212,70000025,958682594,993682594,37074152,1028682619
0b000d01,0b00cb01,10000,100,442973506,35000043,997794440,1102794440,37151140,1032794483
0b000c01,0b00cb01,10000,100,443416361,70000040,966172409,1071172409,37188270,1036172449
0b001301,0b00cb01,10000,100,441610566,35000053,1002020788,1143020788,37036871,1037020841
0b001201,0b00cb01,10000,100,442850231,35000049,1007812969,1112812969,37140806,1042813018
0b000301,0b00cb01,10000,100,442727168,105000012,1021516448,1021516448,37130488,1126516460
0b001f01,0b00cb01,10000,100,443033490,105000099,1023634315,1234634315,37156169,1128634414
0b000101,0b00cb01,10000,100,442776184,105000005,1027739275,1027739275,37134598,1132739280
0b000201,0b00cb01,10000,100,442251144,105000005,1032472863,1032472863,37090579,1137472868
0b000801,0b00cb01,10000,100,442572752,105000028,1039405312,1074405312,37117540,1144405340
0b000f01,0b00cb01,10000,100,442429273,141000044,1008873942,1113873942,37105513,1149873986
0b001801,0b00cb01,10000,100,442825002,105000064,1046575177,1222575177,37138692,1151575241
0b000a01,0b00cb01,10000,100,442751047,105000031,1047712731,1117712731,37132491,1152712762
0b000b01,0b00cb01,10000,100,442579512,141000036,1012040371,1082040371,37118108,1153040407
0b000501,0b00cb01,10000,100,444188902,141000022,1016681130,1051681130,37253037,1157681152
0b001601,0b00cb01,10000,100,441896576,141000062,1018820796,1159820796,37060850,1159820858
0b001b01,0b00cb01,10000,100,441749666,141000075,1019729441,1195729441,37048533,1160729516
0b001701,0b00cb01,10000,100,442496649,176000063,989880511,1130880511,37111160,1165880574
0b001a01,0b00cb01,10000,100,442448053,211000068,959780188,1135780188,37107088,1170780256
0b000001,0b00cb01,10000,100,442444248,176000000,995143688,995143688,37106768,1171143688
0b001401,0b00cb01,10000,100,442518303,176000054,998402268,1139402268,37112977,1174402322
0b001e01,0b00cb01,10000,100,441800063,176000089,999145531,1210145531,37052760,1175145620
0b001001,0b00cb01,10000,100,441910758,211000045,966130729,1071130729,37062038,1177130774
0b000e01,0b00cb01,10000,100,443686486,211000043,968207756,1073207756,37210916,1179207799
0b000401,0b00cb01,10000,100,441908201,211000022,968597537,968597537,37061826,1179597559
