src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000201,0b00cb01,10000,100,442579512,10,362132288,397132288,37118108,362132298
0b000801,0b00cb01,10000,100,442518303,25,365965556,435965556,37112977,365965581
0b001801,0b00cb01,10000,100,441910758,35000085,805011324,981011324,37062038,840011409
0b000f01,0b00cb01,10000,100,442448053,35000070,825351685,966351685,37107088,860351755
0b000301,0b00cb01,10000,100,441800063,70000011,1028801289,1063801289,37052760,1098801300
0b000101,0b00cb01,10000,100,441610566,70000010,1032005605,1032005605,37036871,1102005615
0b000e01,0b00cb01,10000,100,442496649,70000062,1032664643,1137664643,37111160,1102664705
0b000401,0b00cb01,10000,100,442251144,70000013,1032855141,1102855141,37090579,1102855154
0b000c01,0b00cb01,10000,100,442369121,70000048,1035527663,1140527663,37100470,1105527711
0b001401,0b00cb01,10000,100,443686486,70000073,1035979746,1211979746,37210916,1105979819
0b001a01,0b00cb01,10000,100,442117240,105000087,1069430385,1245430385,37079352,1174430472
0b001701,0b00cb01,10000,100,441896576,105000083,1071813291,1247813291,37060850,1176813374
0b000a01,0b00cb01,10000,100,442727168,105000034,1071863509,1176863509,37130488,1176863543
0b000701,0b00cb01,10000,100,443143842,105000021,1072652111,1142652111,37165420,1177652132
0b001b01,0b00cb01,10000,100,443416361,105000091,1073142230,1284142230,37188270,1178142321
0b000d01,0b00cb01,10000,100,441813827,141000054,1074757076,1179757076,37053911,1215757130
0b001601,0b00cb01,10000,100,442751047,141000078,1075595378,1251595378,37132491,1216595456
0b000901,0b00cb01,10000,100,441749666,141000026,1075711291,1145711291,37048533,1216711317
0b001e01,0b00cb01,10000,100,441908201,141000098,1076157861,1287157861,37061826,1217157959
0b000001,0b00cb01,10000,100,442973506,141000003,1076981247,1076981247,37151140,1217981250
0b001201,0b00cb01,10000,100,442825002,176000073,1062199144,1203199144,37138692,1238199217
0b000501,0b00cb01,10000,100,441988043,176000017,1062231076,1132231076,37068521,1238231093
0b001501,0b00cb01,10000,100,442791930,176000077,1062499178,1238499178,37135915,1238499255
0b000b01,0b00cb01,10000,100,442299518,176000043,1062561099,1167561099,37094633,1238561142
0b001001,0b00cb01,10000,100,442572752,176000070,1062664652,1203664652,37117540,1238664722
0b001d01,0b00cb01,10000,100,442429273,176000098,1062931437,1273931437,37105513,1238931535
0b001f01,0b00cb01,10000,100,442444248,176000099,1062983565,1273983565,37106768,1238983664
0b001301,0b00cb01,10000,100,442055212,211000073,1034093553,1175093553,37074152,1245093626
0b000601,0b00cb01,10000,100,442850231,211000019,1034141168,1104141168,37140806,1245141187
0b001c01,0b00cb01,10000,100,442776184,211000094,1034283628,1245283628,37134598,1245283722
0b001901,0b00cb01,10000,100,443033490,211000086,1034347492,1210347492,37156169,1245347578
0b001101,0b00cb01,10000,100,444188902,211000071,1034373872,1175373872,37253037,1245373943
