src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b003801,0b00cb01,10000,100,442403018,86,1798885481,2151885481,37103312,1798885567
0b002301,0b00cb01,10000,100,443065239,58,1800207592,2012207592,37158832,1800207650
0b001f01,0b00cb01,10000,100,441866045,48,1801249927,1977249927,37058292,1801249975
0b002201,0b00cb01,10000,100,442696687,54,1802696810,2014696810,37127931,1802696864
0b000e01,0b00cb01,10000,100,443686486,18,1810229667,1916229667,37210916,1810229685
0b001a01,0b00cb01,10000,100,442270374,44,1812062765,1988062765,37092190,1812062809
0b003f01,0b00cb01,10000,100,443214934,99,1815521804,2239521804,37171380,1815521903
0b003601,0b00cb01,10000,100,442641479,83,1815542947,2168542947,37123303,1815543030
0b001101,0b00cb01,10000,100,442850231,26,1819494904,1925494904,37140806,1819494930
0b003301,0b00cb01,10000,100,442825002,80,1822347864,2140347864,37138692,1822347944
0b003e01,0b00cb01,10000,100,442487955,35000093,1938507865,2362507865,37110430,1973507958
0b003401,0b00cb01,10000,100,442922748,35000081,1941251111,2259251111,37146884,1976251192
0b000f01,0b00cb01,10000,100,442579512,35000018,1942981163,2048981163,37118108,1977981181
0b003b01,0b00cb01,10000,100,442383141,35000090,1944090748,2333090748,37101645,1979090838
0b002d01,0b00cb01,10000,100,441873128,106000074,2120744432,2403744432,37058886,2226744506
0b000501,0b00cb01,10000,100,441910758,106000007,2121507510,2121507510,37062038,2227507517
0b001501,0b00cb01,10000,100,442305901,106000036,2122540353,2263540353,37095167,2228540389
0b002401,0b00cb01,10000,100,442518303,106000058,2124252925,2336252925,37112977,2230252983
0b000301,0b00cb01,10000,100,442055212,106000006,2124427824,2124427824,37074152,2230427830
0b003901,0b00cb01,10000,100,442865639,106000086,2127124698,2480124698,37142096,2233124784
0b000c01,0b00cb01,10000,100,442429273,141000014,2160821180,2195821180,37105513,2301821194
0b002701,0b00cb01,10000,100,442572752,141000066,2161233539,2408233539,37117540,2302233605
0b002e01,0b00cb01,10000,100,443416361,141000074,2162251575,2445251575,37188270,2303251649
0b001401,0b00cb01,10000,100,442543046,176000035,2192990777,2333990777,37115052,2368990812
0b000601,0b00cb01,10000,100,441908201,176000010,2193106774,2193106774,37061826,2369106784
0b001301,0b00cb01,10000,100,442570820,176000033,2194346677,2300346677,37117378,2370346710
0b001901,0b00cb01,10000,100,442413823,176000041,2194629023,2370629023,37104215,2370629064
0b001701,0b00cb01,10000,100,442560783,176000039,2195351153,2371351153,37116536,2371351192
