src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000e01,0b00cb01,10000,100,442825002,22,2317094854,2317094854,37138692,2317094876
0b000701,0b00cb01,10000,100,442543046,10,2321128423,2321128423,37115052,2321128433
0b002201,0b00cb01,10000,100,442055212,55,2321539995,2321539995,37074152,2321540050
0b001401,0b00cb01,10000,100,441866045,31,2325184556,2325184556,37058292,2325184587
0b000101,0b00cb01,10000,100,442791930,1,2327067851,2327067851,37135915,2327067852
0b000601,0b00cb01,10000,100,443074581,9,2328264255,2328264255,37159614,2328264264
0b002501,0b00cb01,10000,100,442413823,61,2329348418,2329348418,37104215,2329348479
0b001101,0b00cb01,10000,100,442641479,27,2329392484,2329392484,37123303,2329392511
0b003401,0b00cb01,10000,100,441749666,78,2330304743,2330304743,37048533,2330304821
0b002a01,0b00cb01,10000,100,442444248,67,2331439138,2331439138,37106768,2331439205
0b000d01,0b00cb01,10000,100,441800063,22,2332503915,2332503915,37052760,2332503937
0b002b01,0b00cb01,10000,100,442270374,68,2332991029,2332991029,37092190,2332991097
0b001901,0b00cb01,10000,100,443143842,46,2333761113,2333761113,37165420,2333761159
0b001001,0b00cb01,10000,100,443280227,25,2334166361,2334166361,37176857,2334166386
0b000f01,0b00cb01,10000,100,442882945,24,2335794071,2335794071,37143546,2335794095
0b000a01,0b00cb01,10000,100,442973506,16,2337921496,2337921496,37151140,2337921512
0b002301,0b00cb01,10000,100,442518303,57,2337991784,2337991784,37112977,2337991841
0b002e01,0b00cb01,10000,100,442399593,71,2338005599,2338005599,37103023,2338005670
0b001201,0b00cb01,10000,100,442251144,28,2338371687,2338371687,37090579,2338371715
0b001301,0b00cb01,10000,100,442865639,30,2338761009,2338761009,37142096,2338761039
0b002601,0b00cb01,10000,100,441873128,63,2338786720,2338786720,37058886,2338786783
0b003e01,0b00cb01,10000,100,442438326,94,2339467733,2339467733,37106271,2339467827
0b000801,0b00cb01,10000,100,442776184,13,2340156898,2340156898,37134598,2340156911
0b000b01,0b00cb01,10000,100,443686486,17,2340330074,2340330074,37210916,2340330091
0b001f01,0b00cb01,10000,100,441910758,50,2340942728,2340942728,37062038,2340942778
0b002401,0b00cb01,10000,100,442572752,57,2341881265,2341881265,37117540,2341881322
0b001701,0b00cb01,10000,100,442369121,44,2342212378,2342212378,37100470,2342212422
0b002801,0b00cb01,10000,100,441610566,66,2342888440,2342888440,37036871,2342888506
0b001801,0b00cb01,10000,100,442850231,44,2342937786,2342937786,37140806,2342937830
0b000401,0b00cb01,10000,100,442922748,5,2343433232,2343433232,37146884,2343433237
0b001501,0b00cb01,10000,100,442487955,36,2344479911,2344479911,37110430,2344479947
0b001601,0b00cb01,10000,100,443033490,43,2344523854,2344523854,37156169,2344523897
0b001d01,0b00cb01,10000,100,442751047,49,2344825145,2344825145,37132491,2344825194
0b000c01,0b00cb01,10000,100,442299518,18,2345424315,2345424315,37094633,2345424333
0b003301,0b00cb01,10000,100,443416361,77,2345715452,2345715452,37188270,2345715529
0b000301,0b00cb01,10000,100,442496649,4,2346535786,2346535786,37111160,2346535790
0b002701,0b00cb01,10000,100,441988043,66,2346631015,2346631015,37068521,2346631081
0b003001,0b00cb01,10000,100,442429273,75,2346764163,2346764163,37105513,2346764238
0b001e01,0b00cb01,10000,100,443136026,49,2346948039,2346948039,37164768,2346948088
0b000201,0b00cb01,10000,100,442185918,2,2347018215,2347018215,37085107,2347018217
0b001b01,0b00cb01,10000,100,442570820,47,2347139253,2347139253,37117378,2347139300
0b000001,0b00cb01,10000,100,441908201,0,2347300505,2347300505,37061826,2347300505
0b003101,0b00cb01,10000,100,443214934,75,2347400772,2347400772,37171380,2347400847
0b003201,0b00cb01,10000,100,442117240,77,2347483793,2347483793,37079352,2347483870
0b002d01,0b00cb01,10000,100,442560783,71,2347484695,2347484695,37116536,2347484766
0b003801,0b00cb01,10000,100,442817923,81,2347668275,2347668275,37138094,2347668356
0b000901,0b00cb01,10000,100,441947869,13,2347701533,2347701533,37065149,2347701546
0b002f01,0b00cb01,10000,100,442086526,74,2348285339,2348285339,37076776,2348285413
0b002001,0b00cb01,10000,100,442579512,51,2348355292,2348355292,37118108,2348355343
0b002c01,0b00cb01,10000,100,442945507,69,2348431595,2348431595,37148793,2348431664
0b000501,0b00cb01,10000,100,442403018,7,2348664017,2348664017,37103312,2348664024
0b002101,0b00cb01,10000,100,442448053,51,2349456791,2349456791,37107088,2349456842
0b003601,0b00cb01,10000,100,444188902,80,2349612379,2349612379,37253037,2349612459
0b003501,0b00cb01,10000,100,442305901,79,2349757456,2349757456,37095167,2349757535
0b001a01,0b00cb01,10000,100,442591048,46,2349791775,2349791775,37119077,2349791821
0b003d01,0b00cb01,10000,100,442727168,93,2350255720,2350255720,37130488,2350255813
0b003701,0b00cb01,10000,100,442512341,81,2350261158,2350261158,37112477,2350261239
0b002901,0b00cb01,10000,100,442510405,67,2350329458,2350329458,37112314,2350329525
0b003c01,0b00cb01,10000,100,442383141,91,2350608586,2350608586,37101645,2350608677
0b003f01,0b00cb01,10000,100,441896576,95,2350791872,2350791872,37060850,2350791967
0b003b01,0b00cb01,10000,100,443108392,86,2350821599,2350821599,37162449,2350821685
0b003901,0b00cb01,10000,100,443065239,82,2350872015,2350872015,37158832,2350872097
0b003a01,0b00cb01,10000,100,441813827,85,2351101706,2351101706,37053911,2351101791
0b001c01,0b00cb01,10000,100,442696687,48,2352115266,2352115266,37127931,2352115314
