src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000101,0b00cb01,10000,100,442579512,12,396478339,396478339,37118108,396478351
0b000b01,0b00cb01,10000,100,442518303,72,407441994,512441994,37112977,407442066
0b000301,0b00cb01,10000,100,442299518,30,409097727,409097727,37094633,409097757
0b000001,0b00cb01,10000,100,442429273,10,415576517,415576517,37105513,415576527
0b000e01,0b00cb01,10000,100,443686486,35000095,466223388,571223388,37210916,501223483
0b000201,0b00cb01,10000,100,442369121,70000020,490260371,490260371,37100470,560260391
0b000a01,0b00cb01,10000,100,442496649,70000072,492843442,597843442,37111160,562843514
0b000401,0b00cb01,10000,100,442825002,70000040,498196383,533196383,37138692,568196423
0b000901,0b00cb01,10000,100,443033490,70000063,501576440,571576440,37156169,571576503
0b000f01,0b00cb01,10000,100,442727168,70000097,502271967,607271967,37130488,572272064
0b000601,0b00cb01,10000,100,442572752,105000049,486141480,556141480,37117540,591141529
0b000501,0b00cb01,10000,100,442791930,105000043,486444995,556444995,37135915,591445038
0b000d01,0b00cb01,10000,100,442850231,105000080,486458758,591458758,37140806,591458838
0b000c01,0b00cb01,10000,100,441610566,105000073,488663272,593663272,37036871,593663345
0b000701,0b00cb01,10000,100,441910758,105000050,489690054,559690054,37062038,594690104
0b000801,0b00cb01,10000,100,441813827,105000063,491732312,561732312,37053911,596732375
