src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000401,0b00cb01,10000,100,442850231,35,530658784,530658784,37140806,530658819
0b000801,0b00cb01,10000,100,441610566,52,531033010,601033010,37036871,531033062
0b000501,0b00cb01,10000,100,442727168,39,531852304,531852304,37130488,531852343
0b000301,0b00cb01,10000,100,443033490,31,532181260,532181260,37156169,532181291
0b000201,0b00cb01,10000,100,441910758,28,533006413,533006413,37062038,533006441
0b000901,0b00cb01,10000,100,442825002,55,534631354,604631354,37138692,534631409
0b000601,0b00cb01,10000,100,442791930,35000043,545138331,580138331,37135915,580138374
0b000c01,0b00cb01,10000,100,442496649,35000063,547981451,617981451,37111160,582981514
0b000f01,0b00cb01,10000,100,442429273,70000092,549147004,654147004,37105513,619147096
0b000b01,0b00cb01,10000,100,441813827,70000061,549435564,619435564,37053911,619435625
0b000701,0b00cb01,10000,100,442369121,70000051,549988854,584988854,37100470,619988905
0b000a01,0b00cb01,10000,100,442518303,70000060,550351507,620351507,37112977,620351567
0b000e01,0b00cb01,10000,100,442579512,70000083,550373637,655373637,37118108,620373720
0b000001,0b00cb01,10000,100,443686486,70000003,550400565,550400565,37210916,620400568
0b000d01,0b00cb01,10000,100,442299518,105000065,519410750,589410750,37094633,624410815
0b000101,0b00cb01,10000,100,442572752,105000006,519565398,519565398,37117540,624565404
