src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000201,0b00cb01,10000,100,442429273,24,445313304,445313304,37105513,445313328
0b000401,0b00cb01,10000,100,442572752,32,459825162,494825162,37117540,459825194
0b000001,0b00cb01,10000,100,442518303,4,472840697,472840697,37112977,472840701
0b000801,0b00cb01,10000,100,442850231,52,480451476,515451476,37140806,480451528
0b000101,0b00cb01,10000,100,442496649,35000012,494397309,494397309,37111160,529397321
0b000601,0b00cb01,10000,100,441610566,35000050,514247402,549247402,37036871,549247452
0b000301,0b00cb01,10000,100,443686486,35000025,524594963,524594963,37210916,559594988
0b000a01,0b00cb01,10000,100,441813827,70000056,493578171,563578171,37053911,563578227
0b000901,0b00cb01,10000,100,442579512,35000055,533704893,603704893,37118108,568704948
0b000701,0b00cb01,10000,100,442727168,35000051,535407891,570407891,37130488,570407942
0b000f01,0b00cb01,10000,100,443033490,70000096,501843540,606843540,37156169,571843636
0b000c01,0b00cb01,10000,100,442825002,105000068,477588343,582588343,37138692,582588411
0b000e01,0b00cb01,10000,100,442791930,105000094,477916510,582916510,37135915,582916604
0b000b01,0b00cb01,10000,100,442369121,105000058,483040295,588040295,37100470,588040353
0b000d01,0b00cb01,10000,100,441910758,105000085,483358420,588358420,37062038,588358505
0b000501,0b00cb01,10000,100,442299518,105000034,486222820,521222820,37094633,591222854
