src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000f01,0b00cb01,10000,100,442850231,94,275386861,380386861,37140806,275386955
0b000e01,0b00cb01,10000,100,441813827,88,309493153,414493153,37053911,309493241
0b000301,0b00cb01,10000,100,442579512,35000013,462994237,497994237,37118108,497994250
0b000201,0b00cb01,10000,100,442518303,35000011,481112684,516112684,37112977,516112695
0b000d01,0b00cb01,10000,100,442299518,35000082,510025707,615025707,37094633,545025789
0b000101,0b00cb01,10000,100,442429273,35000003,513539472,513539472,37105513,548539475
0b000001,0b00cb01,10000,100,443033490,70000000,490247349,490247349,37156169,560247349
0b000901,0b00cb01,10000,100,442791930,105000047,482414080,552414080,37135915,587414127
0b000c01,0b00cb01,10000,100,442369121,70000081,517662456,587662456,37100470,587662537
0b000601,0b00cb01,10000,100,441910758,70000017,519826535,589826535,37062038,589826552
0b000701,0b00cb01,10000,100,441610566,70000025,520828607,590828607,37036871,590828632
0b000801,0b00cb01,10000,100,443686486,70000033,521791461,591791461,37210916,591791494
0b000a01,0b00cb01,10000,100,442496649,70000062,522480424,592480424,37111160,592480486
0b000b01,0b00cb01,10000,100,442727168,70000070,523354332,593354332,37130488,593354402
0b000401,0b00cb01,10000,100,442825002,105000013,490899643,525899643,37138692,595899656
0b000501,0b00cb01,10000,100,442572752,105000014,491096429,526096429,37117540,596096443
