src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000901,0b00cb01,10000,100,442641479,15,1729576984,1764576984,37123303,1729576999
0b001801,0b00cb01,10000,100,442570820,39,1738635151,1844635151,37117378,1738635190
0b002901,0b00cb01,10000,100,442882945,67,1740632099,1952632099,37143546,1740632166
0b003e01,0b00cb01,10000,100,442922748,96,1756425124,2180425124,37146884,1756425220
0b002101,0b00cb01,10000,100,442696687,57,1820375725,1996375725,37127931,1820375782
0b000701,0b00cb01,10000,100,443416361,13,1840388761,1840388761,37188270,1840388774
0b001101,0b00cb01,10000,100,442572752,28,1852915999,1922915999,37117540,1852916027
0b001001,0b00cb01,10000,100,441873128,28,1872287134,1942287134,37058886,1872287162
0b002501,0b00cb01,10000,100,442865639,60,1878587603,2090587603,37142096,1878587663
0b000301,0b00cb01,10000,100,442727168,35000008,1861863857,1861863857,37130488,1896863865
0b000801,0b00cb01,10000,100,441800063,35000014,1911805540,1911805540,37052760,1946805554
0b001a01,0b00cb01,10000,100,442591048,35000041,1921923635,2062923635,37119077,1956923676
0b003601,0b00cb01,10000,100,441749666,35000087,1955466685,2344466685,37048533,1990466772
0b000201,0b00cb01,10000,100,441813827,70000005,2007756525,2007756525,37053911,2077756530
0b000c01,0b00cb01,10000,100,442117240,70000016,2012886933,2047886933,37079352,2082886949
0b000e01,0b00cb01,10000,100,442444248,70000025,2013389844,2083389844,37106768,2083389869
0b002d01,0b00cb01,10000,100,441910758,70000074,2021664627,2304664627,37062038,2091664701
0b002b01,0b00cb01,10000,100,442776184,70000068,2031966030,2278966030,37134598,2101966098
0b001e01,0b00cb01,10000,100,443065239,70000053,2045306740,2221306740,37158832,2115306793
0b001701,0b00cb01,10000,100,442055212,106000038,2050901561,2156901561,37074152,2156901599
0b003301,0b00cb01,10000,100,442413823,106000082,2051048081,2404048081,37104215,2157048163
0b003001,0b00cb01,10000,100,441866045,106000079,2061326977,2344326977,37058292,2167327056
0b002401,0b00cb01,10000,100,441908201,106000058,2064783137,2276783137,37061826,2170783195
0b001c01,0b00cb01,10000,100,443214934,106000049,2069638475,2210638475,37171380,2175638524
0b003801,0b00cb01,10000,100,442369121,106000088,2075759284,2464759284,37100470,2181759372
0b002f01,0b00cb01,10000,100,441610566,106000078,2081606112,2364606112,37036871,2187606190
0b002001,0b00cb01,10000,100,442817923,141000054,2069305634,2245305634,37138094,2210305688
0b001501,0b00cb01,10000,100,442510405,141000034,2084784028,2190784028,37112314,2225784062
0b001301,0b00cb01,10000,100,442850231,141000031,2085523998,2191523998,37140806,2226524029
0b003a01,0b00cb01,10000,100,443143842,141000093,2086040516,2475040516,37165420,2227040609
0b000a01,0b00cb01,10000,100,442403018,176000015,2079627293,2114627293,37103312,2255627308
0b001201,0b00cb01,10000,100,442973506,176000029,2080297050,2150297050,37151140,2256297079
0b002201,0b00cb01,10000,100,442438326,176000057,2087175925,2263175925,37106271,2263175982
0b001601,0b00cb01,10000,100,443108392,176000036,2089404863,2195404863,37162449,2265404899
0b003901,0b00cb01,10000,100,442383141,176000088,2090592888,2479592888,37101645,2266592976
0b003f01,0b00cb01,10000,100,443280227,176000097,2098934566,2522934566,37176857,2274934663
0b002a01,0b00cb01,10000,100,442496649,212000067,2076782703,2323782703,37111160,2288782770
0b003201,0b00cb01,10000,100,443136026,212000081,2079222147,2397222147,37164768,2291222228
0b003701,0b00cb01,10000,100,442825002,212000087,2082086973,2471086973,37138692,2294087060
0b002701,0b00cb01,10000,100,442518303,212000063,2083345304,2295345304,37112977,2295345367
0b000401,0b00cb01,10000,100,442512341,212000008,2084845698,2084845698,37112477,2296845706
0b003101,0b00cb01,10000,100,442579512,212000080,2086070335,2404070335,37118108,2298070415
0b000b01,0b00cb01,10000,100,442185918,247000015,2055449557,2090449557,37085107,2302449572
0b003b01,0b00cb01,10000,100,441947869,247000093,2057595102,2446595102,37065149,2304595195
0b002e01,0b00cb01,10000,100,442487955,247000075,2064721331,2347721331,37110430,2311721406
0b003c01,0b00cb01,10000,100,442543046,283000094,2032722832,2421722832,37115052,2315722926
0b002301,0b00cb01,10000,100,443686486,283000057,2035542587,2211542587,37210916,2318542644
0b000101,0b00cb01,10000,100,443033490,283000004,2038749056,2038749056,37156169,2321749060
0b000501,0b00cb01,10000,100,442399593,283000009,2042206052,2042206052,37103023,2325206061
0b003401,0b00cb01,10000,100,442299518,318000083,2011649096,2364649096,37094633,2329649179
0b001901,0b00cb01,10000,100,442560783,318000040,2015303778,2121303778,37116536,2333303818
0b000601,0b00cb01,10000,100,442305901,353000013,1982318124,1982318124,37095167,2335318137
0b000d01,0b00cb01,10000,100,444188902,353000018,1987837445,2057837445,37253037,2340837463
0b001f01,0b00cb01,10000,100,441896576,389000053,1955565989,2131565989,37060850,2344566042
0b001401,0b00cb01,10000,100,442429273,389000032,1957030321,2063030321,37105513,2346030353
0b002801,0b00cb01,10000,100,442751047,389000066,1957114954,2169114954,37132491,2346115020
0b003501,0b00cb01,10000,100,443074581,389000085,1958983019,2347983019,37159614,2347983104
0b003d01,0b00cb01,10000,100,442251144,389000094,1959325946,2383325946,37090579,2348326040
0b001b01,0b00cb01,10000,100,442448053,389000045,1960754462,2101754462,37107088,2349754507
0b002c01,0b00cb01,10000,100,442945507,389000073,1961324956,2208324956,37148793,2350325029
0b000001,0b00cb01,10000,100,442270374,389000001,1962980579,1962980579,37092190,2351980580
0b000f01,0b00cb01,10000,100,442086526,424000027,1928892945,1998892945,37076776,2352892972
